"date","symbol","exchange","price_usd","daily_open_usd","daily_high_usd","daily_low_usd","volume","change_percent","date_time_utc","pk_dummy","pkey"
"2018-03-14","ICX","HitBTC","231070","200570","289990","200570",120,15.21,"2018-03-14 00:00:00","2018-03-14 00","2018-03-14 00ICX"
"2018-03-13","ICX","HitBTC","200570","250000","283000","200570",630,-19.77,"2018-03-13 00:00:00","2018-03-13 00","2018-03-13 00ICX"
"2018-03-12","ICX","HitBTC","250000","283000","283000","230680",120,-11.66,"2018-03-12 00:00:00","2018-03-12 00","2018-03-12 00ICX"
"2018-03-11","ICX","HitBTC","283000","235010","284990","235000",30,20.42,"2018-03-11 00:00:00","2018-03-11 00","2018-03-11 00ICX"
"2018-03-10","ICX","HitBTC","235010","299990","299990","230300",50,-21.66,"2018-03-10 00:00:00","2018-03-10 00","2018-03-10 00ICX"
"2018-03-09","ICX","HitBTC","299990","235060","300000","235000",490,27.62,"2018-03-09 00:00:00","2018-03-09 00","2018-03-09 00ICX"
"2018-03-08","ICX","HitBTC","235060","235000","299830","220020",240,0.03,"2018-03-08 00:00:00","2018-03-08 00","2018-03-08 00ICX"
"2018-03-07","ICX","HitBTC","235000","275000","300000","220000",350,-14.55,"2018-03-07 00:00:00","2018-03-07 00","2018-03-07 00ICX"
"2018-03-06","ICX","HitBTC","275000","300010","355000","275000",380,-8.34,"2018-03-06 00:00:00","2018-03-06 00","2018-03-06 00ICX"
"2018-03-05","ICX","HitBTC","300010","310010","340000","300000",320,-3.23,"2018-03-05 00:00:00","2018-03-05 00","2018-03-05 00ICX"
"2018-03-04","ICX","HitBTC","310010","389000","389000","305770",90,-20.31,"2018-03-04 00:00:00","2018-03-04 00","2018-03-04 00ICX"
"2018-03-03","ICX","HitBTC","389000","328050","389000","328050",220,18.58,"2018-03-03 00:00:00","2018-03-03 00","2018-03-03 00ICX"
"2018-03-02","ICX","HitBTC","328050","341000","389990","321830",740,-3.8,"2018-03-02 00:00:00","2018-03-02 00","2018-03-02 00ICX"
"2018-03-01","ICX","HitBTC","341000","339000","393990","306150",60,0.59,"2018-03-01 00:00:00","2018-03-01 00","2018-03-01 00ICX"
"2018-02-28","ICX","HitBTC","339000","347800","368860","325000",240,-2.53,"2018-02-28 00:00:00","2018-02-28 00","2018-02-28 00ICX"
"2018-02-27","ICX","HitBTC","347800","352580","370000","347010",70,-1.36,"2018-02-27 00:00:00","2018-02-27 00","2018-02-27 00ICX"
"2018-02-26","ICX","HitBTC","352580","350000","410800","321000",300,0.74,"2018-02-26 00:00:00","2018-02-26 00","2018-02-26 00ICX"
"2018-02-25","ICX","HitBTC","350000","321000","366490","321000",270,9.03,"2018-02-25 00:00:00","2018-02-25 00","2018-02-25 00ICX"
"2018-02-24","ICX","HitBTC","321000","399100","410000","316000",680,-19.57,"2018-02-24 00:00:00","2018-02-24 00","2018-02-24 00ICX"
"2018-02-23","ICX","HitBTC","399100","420000","420000","321000",190,-4.98,"2018-02-23 00:00:00","2018-02-23 00","2018-02-23 00ICX"
"2018-02-22","ICX","HitBTC","420000","399990","420000","308020",590,5,"2018-02-22 00:00:00","2018-02-22 00","2018-02-22 00ICX"
"2018-02-21","ICX","HitBTC","399990","420000","420000","380000",150,-4.76,"2018-02-21 00:00:00","2018-02-21 00","2018-02-21 00ICX"
"2018-02-20","ICX","HitBTC","420000","450000","484800","413000",200,-6.67,"2018-02-20 00:00:00","2018-02-20 00","2018-02-20 00ICX"
"2018-02-19","ICX","HitBTC","450000","440000","450000","440000",50,2.27,"2018-02-19 00:00:00","2018-02-19 00","2018-02-19 00ICX"
"2018-02-18","ICX","HitBTC","440000","520000","520000","431570",220,-15.38,"2018-02-18 00:00:00","2018-02-18 00","2018-02-18 00ICX"
"2018-02-17","ICX","HitBTC","520000","441490","569990","432020",510,17.78,"2018-02-17 00:00:00","2018-02-17 00","2018-02-17 00ICX"
"2018-02-16","ICX","HitBTC","441490","439990","475000","390330",420,0.34,"2018-02-16 00:00:00","2018-02-16 00","2018-02-16 00ICX"
"2018-02-15","ICX","HitBTC","439990","400180","474990","394880",420,9.95,"2018-02-15 00:00:00","2018-02-15 00","2018-02-15 00ICX"
"2018-02-14","ICX","HitBTC","400180","364900","434330","355520",200,9.67,"2018-02-14 00:00:00","2018-02-14 00","2018-02-14 00ICX"
"2018-02-13","ICX","HitBTC","364900","390010","416000","351360",320,-6.44,"2018-02-13 00:00:00","2018-02-13 00","2018-02-13 00ICX"
"2018-02-12","ICX","HitBTC","390010","410000","469940","390010",240,-4.88,"2018-02-12 00:00:00","2018-02-12 00","2018-02-12 00ICX"
"2018-02-11","ICX","HitBTC","410000","380000","410000","353660",490,7.89,"2018-02-11 00:00:00","2018-02-11 00","2018-02-11 00ICX"
"2018-02-10","ICX","HitBTC","380000","498000","498000","380000",1040,-23.69,"2018-02-10 00:00:00","2018-02-10 00","2018-02-10 00ICX"
"2018-02-09","ICX","HitBTC","498000","518970","569990","405010",140,-4.04,"2018-02-09 00:00:00","2018-02-09 00","2018-02-09 00ICX"
"2018-02-08","ICX","HitBTC","518970","421230","519370","413870",100,23.2,"2018-02-08 00:00:00","2018-02-08 00","2018-02-08 00ICX"
"2018-02-07","ICX","HitBTC","421230","451000","525200","327010",350,-6.6,"2018-02-07 00:00:00","2018-02-07 00","2018-02-07 00ICX"
"2018-02-06","ICX","HitBTC","451000","316000","599790","189030",310,42.72,"2018-02-06 00:00:00","2018-02-06 00","2018-02-06 00ICX"
"2018-02-05","ICX","HitBTC","316000","400010","419990","260000",400,-21,"2018-02-05 00:00:00","2018-02-05 00","2018-02-05 00ICX"
"2018-02-04","ICX","HitBTC","400010","520000","520000","400000",410,-23.07,"2018-02-04 00:00:00","2018-02-04 00","2018-02-04 00ICX"
"2018-02-03","ICX","HitBTC","520000","500000","568970","441930",160,4,"2018-02-03 00:00:00","2018-02-03 00","2018-02-03 00ICX"
"2018-02-02","ICX","HitBTC","500000","650000","650000","385000",260,-23.08,"2018-02-02 00:00:00","2018-02-02 00","2018-02-02 00ICX"
"2018-02-01","ICX","HitBTC","650000","683860","700010","535040",520,-4.95,"2018-02-01 00:00:00","2018-02-01 00","2018-02-01 00ICX"
"2018-01-31","ICX","HitBTC","683860","753240","920000","683860",200,-9.21,"2018-01-31 00:00:00","2018-01-31 00","2018-01-31 00ICX"
"2018-01-30","ICX","HitBTC","753240","870000","969980","752560",340,-13.42,"2018-01-30 00:00:00","2018-01-30 00","2018-01-30 00ICX"
"2018-01-29","ICX","HitBTC","870000","967490","967490","805020",850,-10.08,"2018-01-29 00:00:00","2018-01-29 00","2018-01-29 00ICX"
"2018-01-28","ICX","HitBTC","967490","646880","970000","646880",430,49.56,"2018-01-28 00:00:00","2018-01-28 00","2018-01-28 00ICX"
"2018-01-27","ICX","HitBTC","646880","721880","721880","639000",50,-10.39,"2018-01-27 00:00:00","2018-01-27 00","2018-01-27 00ICX"
"2018-01-26","ICX","HitBTC","721880","798950","849850","680050",160,-9.65,"2018-01-26 00:00:00","2018-01-26 00","2018-01-26 00ICX"
"2018-01-25","ICX","HitBTC","798950","869990","900000","671000",310,12.51,"2018-01-25 00:00:00","2018-01-25 00","2018-01-25 00ICX"
"2018-01-24","ICX","HitBTC","710090","629040","900000","629040",330,12.88,"2018-01-24 00:00:00","2018-01-24 00","2018-01-24 00ICX"
"2018-01-23","ICX","HitBTC","629040","760000","900000","629020",270,-17.23,"2018-01-23 00:00:00","2018-01-23 00","2018-01-23 00ICX"
"2018-01-22","ICX","HitBTC","760000","790420","993160","752000",240,-3.85,"2018-01-22 00:00:00","2018-01-22 00","2018-01-22 00ICX"
"2018-01-21","ICX","HitBTC","790420","1098000","1098000","790380",260,-28.01,"2018-01-21 00:00:00","2018-01-21 00","2018-01-21 00ICX"
"2018-01-20","ICX","HitBTC","1098000","800000","1098500","750030",600,37.25,"2018-01-20 00:00:00","2018-01-20 00","2018-01-20 00ICX"
"2018-01-19","ICX","HitBTC","800000","750000","849000","604050",100,6.67,"2018-01-19 00:00:00","2018-01-19 00","2018-01-19 00ICX"
"2018-01-18","ICX","HitBTC","750000","780000","898830","555610",140,-3.85,"2018-01-18 00:00:00","2018-01-18 00","2018-01-18 00ICX"
"2018-01-17","ICX","HitBTC","780000","557480","780000","500590",210,39.92,"2018-01-17 00:00:00","2018-01-17 00","2018-01-17 00ICX"
"2018-01-16","ICX","HitBTC","557480","1000000","1000000","557310",990,-44.25,"2018-01-16 00:00:00","2018-01-16 00","2018-01-16 00ICX"
"2018-01-15","ICX","HitBTC","1000000","1030000","1098500","874970",470,-2.91,"2018-01-15 00:00:00","2018-01-15 00","2018-01-15 00ICX"
"2018-01-14","ICX","HitBTC","1030000","1000000","1040000","841000",450,3,"2018-01-14 00:00:00","2018-01-14 00","2018-01-14 00ICX"
"2018-01-13","ICX","HitBTC","1000000","1085000","1085000","804000",340,-7.83,"2018-01-13 00:00:00","2018-01-13 00","2018-01-13 00ICX"
"2018-01-12","ICX","HitBTC","1085000","800000","1085000","715000",540,35.63,"2018-01-12 00:00:00","2018-01-12 00","2018-01-12 00ICX"
"2018-01-11","ICX","HitBTC","800000","984000","1098000","800000",1040,-18.7,"2018-01-11 00:00:00","2018-01-11 00","2018-01-11 00ICX"
"2018-01-10","ICX","HitBTC","984000","1044000","1240000","951000",800,-5.75,"2018-01-10 00:00:00","2018-01-10 00","2018-01-10 00ICX"
"2018-01-09","ICX","HitBTC","1044000","1000000","1390000","1000000",480,4.4,"2018-01-09 00:00:00","2018-01-09 00","2018-01-09 00ICX"
"2018-01-08","ICX","HitBTC","1000000","843000","1450000","830000",460,18.62,"2018-01-08 00:00:00","2018-01-08 00","2018-01-08 00ICX"
"2018-01-07","ICX","HitBTC","843000","839000","1100000","713000",3000,0.48,"2018-01-07 00:00:00","2018-01-07 00","2018-01-07 00ICX"
"2018-01-06","ICX","HitBTC","839000","627000","839000","627000",1370,33.81,"2018-01-06 00:00:00","2018-01-06 00","2018-01-06 00ICX"
"2018-01-05","ICX","HitBTC","627000","720000","850000","627000",950,-12.92,"2018-01-05 00:00:00","2018-01-05 00","2018-01-05 00ICX"
"2018-01-04","ICX","HitBTC","720000","653000","745000","610000",910,10.26,"2018-01-04 00:00:00","2018-01-04 00","2018-01-04 00ICX"
"2018-01-03","ICX","HitBTC","653000","600000","700000","583000",290,8.83,"2018-01-03 00:00:00","2018-01-03 00","2018-01-03 00ICX"
"2018-01-02","ICX","HitBTC","600000","575000","696000","539000",430,4.35,"2018-01-02 00:00:00","2018-01-02 00","2018-01-02 00ICX"
"2018-01-01","ICX","HitBTC","575000","520000","575000","470000",300,10.58,"2018-01-01 00:00:00","2018-01-01 00","2018-01-01 00ICX"
"2017-12-31","ICX","HitBTC","520000","481000","522000","451000",240,8.11,"2017-12-31 00:00:00","2017-12-31 00","2017-12-31 00ICX"
"2017-12-30","ICX","HitBTC","481000","558000","558000","420000",230,-13.8,"2017-12-30 00:00:00","2017-12-30 00","2017-12-30 00ICX"
"2017-12-29","ICX","HitBTC","558000","577000","700000","491000",600,-3.29,"2017-12-29 00:00:00","2017-12-29 00","2017-12-29 00ICX"
"2017-12-28","ICX","HitBTC","577000","410000","620000","410000",750,40.73,"2017-12-28 00:00:00","2017-12-28 00","2017-12-28 00ICX"
"2017-12-27","ICX","HitBTC","410000","414000","619000","410000",460,-0.97,"2017-12-27 00:00:00","2017-12-27 00","2017-12-27 00ICX"
"2017-12-26","ICX","HitBTC","414000","593000","798000","399000",930,-30.19,"2017-12-26 00:00:00","2017-12-26 00","2017-12-26 00ICX"
"2017-12-25","ICX","HitBTC","593000","350000","593000","350000",1850,69.43,"2017-12-25 00:00:00","2017-12-25 00","2017-12-25 00ICX"
"2017-12-24","ICX","HitBTC","350000","331000","369000","276000",450,5.74,"2017-12-24 00:00:00","2017-12-24 00","2017-12-24 00ICX"
"2017-12-23","ICX","HitBTC","331000","270000","478000","202000",1790,22.59,"2017-12-23 00:00:00","2017-12-23 00","2017-12-23 00ICX"
"2017-12-22","ICX","HitBTC","270000","244000","344000","187000",390,10.66,"2017-12-22 00:00:00","2017-12-22 00","2017-12-22 00ICX"
"2017-12-21","ICX","HitBTC","244000","222000","338000","222000",1730,9.91,"2017-12-21 00:00:00","2017-12-21 00","2017-12-21 00ICX"
"2017-12-20","ICX","HitBTC","222000","213000","339000","182000",970,4.23,"2017-12-20 00:00:00","2017-12-20 00","2017-12-20 00ICX"
"2017-12-19","ICX","HitBTC","213000","208000","343000","208000",820,2.4,"2017-12-19 00:00:00","2017-12-19 00","2017-12-19 00ICX"
"2017-12-18","ICX","HitBTC","208000","300000","350000","145000",4020,-30.67,"2017-12-18 00:00:00","2017-12-18 00","2017-12-18 00ICX"
"2017-12-17","ICX","HitBTC","300000","275000","300000","250000",130,9.09,"2017-12-17 00:00:00","2017-12-17 00","2017-12-17 00ICX"
"2017-12-16","ICX","HitBTC","275000","226000","374000","190000",340,21.68,"2017-12-16 00:00:00","2017-12-16 00","2017-12-16 00ICX"
"2017-12-15","ICX","HitBTC","226000","186000","226000","186000",100,21.51,"2017-12-15 00:00:00","2017-12-15 00","2017-12-15 00ICX"
"2017-12-14","ICX","HitBTC","186000","199000","204000","183000",60,-6.53,"2017-12-14 00:00:00","2017-12-14 00","2017-12-14 00ICX"
"2017-12-13","ICX","HitBTC","199000","200000","220000","174000",380,-0.5,"2017-12-13 00:00:00","2017-12-13 00","2017-12-13 00ICX"
"2017-12-12","ICX","HitBTC","200000","163000","210000","163000",800,22.7,"2017-12-12 00:00:00","2017-12-12 00","2017-12-12 00ICX"
"2017-12-11","ICX","HitBTC","163000","171000","195000","139000",900,-4.68,"2017-12-11 00:00:00","2017-12-11 00","2017-12-11 00ICX"
"2017-12-10","ICX","HitBTC","171000","141000","190000","141000",140,21.28,"2017-12-10 00:00:00","2017-12-10 00","2017-12-10 00ICX"
"2017-12-09","ICX","HitBTC","141000","145000","145000","138000",40,-2.76,"2017-12-09 00:00:00","2017-12-09 00","2017-12-09 00ICX"
"2017-12-08","ICX","HitBTC","145000","190000","190000","138000",460,-23.68,"2017-12-08 00:00:00","2017-12-08 00","2017-12-08 00ICX"
"2017-12-07","ICX","HitBTC","190000","168000","210000","119000",990,13.1,"2017-12-07 00:00:00","2017-12-07 00","2017-12-07 00ICX"
"2017-12-06","ICX","HitBTC","168000","153000","169000","116000",580,9.8,"2017-12-06 00:00:00","2017-12-06 00","2017-12-06 00ICX"
"2017-12-05","ICX","HitBTC","153000","110000","180000","110000",440,39.09,"2017-12-05 00:00:00","2017-12-05 00","2017-12-05 00ICX"
"2017-12-04","ICX","HitBTC","110000","174000","184000","110000",1170,-36.78,"2017-12-04 00:00:00","2017-12-04 00","2017-12-04 00ICX"
"2017-12-03","ICX","HitBTC","174000","168000","174000","148000",30,3.57,"2017-12-03 00:00:00","2017-12-03 00","2017-12-03 00ICX"
"2017-12-02","ICX","HitBTC","168000","153000","168000","101000",420,9.8,"2017-12-02 00:00:00","2017-12-02 00","2017-12-02 00ICX"
"2017-12-01","ICX","HitBTC","153000","160000","160000","130000",140,-4.38,"2017-12-01 00:00:00","2017-12-01 00","2017-12-01 00ICX"
"2017-11-30","ICX","HitBTC","160000","101000","170000","101000",60,58.42,"2017-11-30 00:00:00","2017-11-30 00","2017-11-30 00ICX"
"2017-11-29","ICX","HitBTC","101000","158000","181000","100000",570,-36.08,"2017-11-29 00:00:00","2017-11-29 00","2017-11-29 00ICX"
"2017-11-28","ICX","HitBTC","158000","156000","158000","133000",2080,1.28,"2017-11-28 00:00:00","2017-11-28 00","2017-11-28 00ICX"
"2017-11-27","ICX","HitBTC","156000","098980","156000","072000",420,57.61,"2017-11-27 00:00:00","2017-11-27 00","2017-11-27 00ICX"
"2017-11-26","ICX","HitBTC","098980","115000","115000","098980",450,-13.93,"2017-11-26 00:00:00","2017-11-26 00","2017-11-26 00ICX"
"2017-11-25","ICX","HitBTC","115000","069240","115000","069240",50,66.09,"2017-11-25 00:00:00","2017-11-25 00","2017-11-25 00ICX"
"2017-11-24","ICX","HitBTC","069240","068910","069240","068910",30,0.48,"2017-11-24 00:00:00","2017-11-24 00","2017-11-24 00ICX"
"2017-11-23","ICX","HitBTC","068910","106000","115000","068910",160,-34.99,"2017-11-23 00:00:00","2017-11-23 00","2017-11-23 00ICX"
"2017-11-22","ICX","HitBTC","106000","104000","106000","086010",110,1.92,"2017-11-22 00:00:00","2017-11-22 00","2017-11-22 00ICX"
"2017-11-21","ICX","HitBTC","104000","085030","104000","085030",200,22.31,"2017-11-21 00:00:00","2017-11-21 00","2017-11-21 00ICX"
"2017-11-20","ICX","HitBTC","085030","080150","108000","080150",240,6.09,"2017-11-20 00:00:00","2017-11-20 00","2017-11-20 00ICX"
"2017-11-19","ICX","HitBTC","080150","089000","108000","080150",150,-9.94,"2017-11-19 00:00:00","2017-11-19 00","2017-11-19 00ICX"
"2017-11-18","ICX","HitBTC","089000","080230","089000","080200",150,10.93,"2017-11-18 00:00:00","2017-11-18 00","2017-11-18 00ICX"
"2017-11-17","ICX","HitBTC","080230","083100","083100","080230",20,-3.45,"2017-11-17 00:00:00","2017-11-17 00","2017-11-17 00ICX"
"2017-11-16","ICX","HitBTC","083100","080290","120000","080240",550,3.5,"2017-11-16 00:00:00","2017-11-16 00","2017-11-16 00ICX"
"2017-11-15","ICX","HitBTC","080290","080290","080290","080290",10,3.43,"2017-11-15 00:00:00","2017-11-15 00","2017-11-15 00ICX"
"2017-11-14","ICX","HitBTC","077630","081050","150000","077630",20,-4.22,"2017-11-14 00:00:00","2017-11-14 00","2017-11-14 00ICX"
"2017-11-13","ICX","HitBTC","081050","081050","081050","081050",NA,0,"2017-11-13 00:00:00","2017-11-13 00","2017-11-13 00ICX"
"2017-11-12","ICX","HitBTC","081050","100000","100000","081050",10,-18.95,"2017-11-12 00:00:00","2017-11-12 00","2017-11-12 00ICX"
"2017-11-11","ICX","HitBTC","100000","083000","100000","080000",110,20.48,"2017-11-11 00:00:00","2017-11-11 00","2017-11-11 00ICX"
"2017-11-10","ICX","HitBTC","083000","110000","149000","083000",300,-24.55,"2017-11-10 00:00:00","2017-11-10 00","2017-11-10 00ICX"
"2017-11-09","ICX","HitBTC","110000","159000","159000","110000",20,-30.82,"2017-11-09 00:00:00","2017-11-09 00","2017-11-09 00ICX"
"2017-11-08","ICX","HitBTC","159000","151000","159000","110000",680,5.3,"2017-11-08 00:00:00","2017-11-08 00","2017-11-08 00ICX"
"2017-11-07","ICX","HitBTC","151000","200000","200000","055030",11580,-24.5,"2017-11-07 00:00:00","2017-11-07 00","2017-11-07 00ICX"
"2017-11-06","ICX","HitBTC","200000","159000","200000","113000",1480,25.79,"2017-11-06 00:00:00","2017-11-06 00","2017-11-06 00ICX"
"2017-11-05","ICX","HitBTC","159000","100000","160000","100000",280,59,"2017-11-05 00:00:00","2017-11-05 00","2017-11-05 00ICX"
"2017-11-04","ICX","HitBTC","100000","120000","150000","090100",280,-16.67,"2017-11-04 00:00:00","2017-11-04 00","2017-11-04 00ICX"
"2017-11-03","ICX","HitBTC","120000","110000","120000","070100",240,9.09,"2017-11-03 00:00:00","2017-11-03 00","2017-11-03 00ICX"
"2017-11-02","ICX","HitBTC","110000","100000","150000","070020",300,10,"2017-11-02 00:00:00","2017-11-02 00","2017-11-02 00ICX"
"2017-11-01","ICX","HitBTC","100000","070890","120000","070890",2590,41.06,"2017-11-01 00:00:00","2017-11-01 00","2017-11-01 00ICX"
"2017-10-31","ICX","HitBTC","070890","053500","083370","052000",3680,32.5,"2017-10-31 00:00:00","2017-10-31 00","2017-10-31 00ICX"
"2017-10-30","ICX","HitBTC","053500","045670","053500","036000",790,17.14,"2017-10-30 00:00:00","2017-10-30 00","2017-10-30 00ICX"
"2017-10-29","ICX","HitBTC","045670","047600","048890","045660",220,-4.05,"2017-10-29 00:00:00","2017-10-29 00","2017-10-29 00ICX"
"2017-10-28","ICX","HitBTC","047600","051750","052040","030060",4910,-8.02,"2017-10-28 00:00:00","2017-10-28 00","2017-10-28 00ICX"
"2017-10-27","ICX","HitBTC","051750","041990","054630","039010",2090,23.24,"2017-10-27 00:00:00","2017-10-27 00","2017-10-27 00ICX"
"2017-10-26","ICX","HitBTC","041990","044290","044290","041980",170,-5.19,"2017-10-26 00:00:00","2017-10-26 00","2017-10-26 00ICX"
"2017-10-25","ICX","HitBTC","044290","047300","047300","040000",190,-6.36,"2017-10-25 00:00:00","2017-10-25 00","2017-10-25 00ICX"
"2017-10-24","ICX","HitBTC","047300","041000","047300","041000",50,15.37,"2017-10-24 00:00:00","2017-10-24 00","2017-10-24 00ICX"
"2017-10-23","ICX","HitBTC","041000","035010","047000","035010",20,17.11,"2017-10-23 00:00:00","2017-10-23 00","2017-10-23 00ICX"
"2017-10-22","ICX","HitBTC","035010","054630","054630","035010",10,-35.91,"2017-10-22 00:00:00","2017-10-22 00","2017-10-22 00ICX"
"2017-10-21","ICX","HitBTC","054630","054630","054630","054630",NA,0,"2017-10-21 00:00:00","2017-10-21 00","2017-10-21 00ICX"
"2017-10-20","ICX","HitBTC","054630","049250","054630","049250",340,10.92,"2017-10-20 00:00:00","2017-10-20 00","2017-10-20 00ICX"
"2017-10-19","ICX","HitBTC","049250","050000","050000","040000",140,-1.5,"2017-10-19 00:00:00","2017-10-19 00","2017-10-19 00ICX"
"2017-10-18","ICX","HitBTC","050000","048000","050000","048000",40,4.17,"2017-10-18 00:00:00","2017-10-18 00","2017-10-18 00ICX"
"2017-10-17","ICX","HitBTC","048000","048000","048000","048000",NA,0,"2017-10-17 00:00:00","2017-10-17 00","2017-10-17 00ICX"
"2017-10-16","ICX","HitBTC","048000","048870","048870","048000",390,-1.78,"2017-10-16 00:00:00","2017-10-16 00","2017-10-16 00ICX"
"2017-10-15","ICX","HitBTC","048870","047180","048880","035010",190,3.58,"2017-10-15 00:00:00","2017-10-15 00","2017-10-15 00ICX"
"2017-10-14","ICX","HitBTC","047180","048430","049900","047180",410,-2.58,"2017-10-14 00:00:00","2017-10-14 00","2017-10-14 00ICX"
"2017-10-13","ICX","HitBTC","048430","038000","048430","038000",1260,27.45,"2017-10-13 00:00:00","2017-10-13 00","2017-10-13 00ICX"
"2017-10-12","ICX","HitBTC","038000","044980","045440","038000",1130,-15.52,"2017-10-12 00:00:00","2017-10-12 00","2017-10-12 00ICX"
"2017-10-11","ICX","HitBTC","044980","044950","044990","042020",330,0.07,"2017-10-11 00:00:00","2017-10-11 00","2017-10-11 00ICX"
"2017-10-10","ICX","HitBTC","044950","042040","046670","039730",1550,6.92,"2017-10-10 00:00:00","2017-10-10 00","2017-10-10 00ICX"
"2017-10-09","ICX","HitBTC","042040","055600","055600","028160",7760,-24.39,"2017-10-09 00:00:00","2017-10-09 00","2017-10-09 00ICX"
"2017-10-08","ICX","HitBTC","055600","036360","075610","036360",40,52.92,"2017-10-08 00:00:00","2017-10-08 00","2017-10-08 00ICX"
"2017-10-07","ICX","HitBTC","036360","036360","036360","036360",NA,0,"2017-10-07 00:00:00","2017-10-07 00","2017-10-07 00ICX"
"2017-10-06","ICX","HitBTC","036360","037520","037520","036360",310,-3.09,"2017-10-06 00:00:00","2017-10-06 00","2017-10-06 00ICX"
"2017-10-05","ICX","HitBTC","037520","033860","037520","028490",3230,10.81,"2017-10-05 00:00:00","2017-10-05 00","2017-10-05 00ICX"
"2017-10-04","ICX","HitBTC","033860","029960","033860","028180",120,82.04,"2017-10-04 00:00:00","2017-10-04 00","2017-10-04 00ICX"
"2017-10-03","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-10-03 00:00:00","2017-10-03 00","2017-10-03 00ICX"
"2017-10-02","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-10-02 00:00:00","2017-10-02 00","2017-10-02 00ICX"
"2017-10-01","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-10-01 00:00:00","2017-10-01 00","2017-10-01 00ICX"
"2017-09-30","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-09-30 00:00:00","2017-09-30 00","2017-09-30 00ICX"
"2017-09-29","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-09-29 00:00:00","2017-09-29 00","2017-09-29 00ICX"
"2017-09-28","ICX","HitBTC","018600","018600","018600","018600",NA,0,"2017-09-28 00:00:00","2017-09-28 00","2017-09-28 00ICX"
"2017-09-27","ICX","HitBTC","018600","018580","030000","018580",30,0.11,"2017-09-27 00:00:00","2017-09-27 00","2017-09-27 00ICX"
"2020-02-12","LTC","HitBTC","81039","76580","82777","76580",52922,5.82,"2020-02-12 00:00:00","2020-02-12 00","2020-02-12 00LTC"
"2020-02-11","LTC","HitBTC","76580","73975","77378","72637",49125,3.5,"2020-02-11 00:00:00","2020-02-11 00","2020-02-11 00LTC"
"2020-02-10","LTC","HitBTC","73994","77082","77419","72372",54115,-3.91,"2020-02-10 00:00:00","2020-02-10 00","2020-02-10 00LTC"
"2020-02-09","LTC","HitBTC","77005","76561","78373","75061",55430,0.54,"2020-02-09 00:00:00","2020-02-09 00","2020-02-09 00LTC"
"2020-02-08","LTC","HitBTC","76590","74323","77897","71562",53771,3.04,"2020-02-08 00:00:00","2020-02-08 00","2020-02-08 00LTC"
"2020-02-07","LTC","HitBTC","74330","73594","75444","73010",49501,0.99,"2020-02-07 00:00:00","2020-02-07 00","2020-02-07 00LTC"
"2020-02-06","LTC","HitBTC","73600","72597","75000","70945",50675,1.4,"2020-02-06 00:00:00","2020-02-06 00","2020-02-06 00LTC"
"2020-02-05","LTC","HitBTC","72583","68107","73392","67674",51282,6.59,"2020-02-05 00:00:00","2020-02-05 00","2020-02-05 00LTC"
"2020-02-04","LTC","HitBTC","68095","69689","70515","66706",45346,-2.29,"2020-02-04 00:00:00","2020-02-04 00","2020-02-04 00LTC"
"2020-02-03","LTC","HitBTC","69688","69957","72978","68544",52502,-0.46,"2020-02-03 00:00:00","2020-02-03 00","2020-02-03 00LTC"
"2020-02-02","LTC","HitBTC","70011","70749","73526","67675",69810,-1.03,"2020-02-02 00:00:00","2020-02-02 00","2020-02-02 00LTC"
"2020-02-01","LTC","HitBTC","70741","68031","72918","67624",84076,3.88,"2020-02-01 00:00:00","2020-02-01 00","2020-02-01 00LTC"
"2020-01-31","LTC","HitBTC","68098","67964","69706","65524",82541,0.22,"2020-01-31 00:00:00","2020-01-31 00","2020-01-31 00LTC"
"2020-01-30","LTC","HitBTC","67948","59821","70189","58400",101,13.67,"2020-01-30 00:00:00","2020-01-30 00","2020-01-30 00LTC"
"2020-01-29","LTC","HitBTC","59774","60584","62399","59434",59406,-1.1,"2020-01-29 00:00:00","2020-01-29 00","2020-01-29 00LTC"
"2020-01-28","LTC","HitBTC","60441","58563","61544","57317",61074,3.16,"2020-01-28 00:00:00","2020-01-28 00","2020-01-28 00LTC"
"2020-01-27","LTC","HitBTC","58590","56333","59627","55953",49469,4.21,"2020-01-27 00:00:00","2020-01-27 00","2020-01-27 00LTC"
"2020-01-26","LTC","HitBTC","56221","53146","56482","52835",35176,5.56,"2020-01-26 00:00:00","2020-01-26 00","2020-01-26 00LTC"
"2020-01-25","LTC","HitBTC","53259","54391","54391","52330",43948,-2.1,"2020-01-25 00:00:00","2020-01-25 00","2020-01-25 00LTC"
"2020-01-24","LTC","HitBTC","54399","54547","55339","50725",55719,-0.18,"2020-01-24 00:00:00","2020-01-24 00","2020-01-24 00LTC"
"2020-01-23","LTC","HitBTC","54498","58378","58379","52698",46642,-6.57,"2020-01-23 00:00:00","2020-01-23 00","2020-01-23 00LTC"
"2020-01-22","LTC","HitBTC","58332","57655","59236","57178",27953,1.28,"2020-01-22 00:00:00","2020-01-22 00","2020-01-22 00LTC"
