"date","symbol","exchange","price_usd","daily_open_usd","daily_high_usd","daily_low_usd","volume","change_percent","date_time_utc","pk_dummy","pkey"
"2019-06-10","XRP","Poloniex","0.39957","0.38363","0.40300","0.38014",1.62,4.15,"2019-06-10 00:00:00","2019-06-10 00","2019-06-10 00XRP"
"2019-06-09","XRP","Poloniex","0.38363","0.40834","0.40983","0.36959",1.96,-6.05,"2019-06-09 00:00:00","2019-06-09 00","2019-06-09 00XRP"
"2019-06-08","XRP","Poloniex","0.40834","0.42000","0.42169","0.40271",720.99,-2.78,"2019-06-08 00:00:00","2019-06-08 00","2019-06-08 00XRP"
"2019-06-07","XRP","Poloniex","0.42000","0.42069","0.43000","0.41298",2.81,-0.16,"2019-06-07 00:00:00","2019-06-07 00","2019-06-07 00XRP"
"2019-06-06","XRP","Poloniex","0.42069","0.40034","0.42227","0.39322",1.7,5.08,"2019-06-06 00:00:00","2019-06-06 00","2019-06-06 00XRP"
"2019-06-05","XRP","Poloniex","0.40034","0.39859","0.40600","0.38750",1.44,0.44,"2019-06-05 00:00:00","2019-06-05 00","2019-06-05 00XRP"
"2019-06-04","XRP","Poloniex","0.39859","0.41850","0.41898","0.38510",3.58,-4.48,"2019-06-04 00:00:00","2019-06-04 00","2019-06-04 00XRP"
"2019-06-03","XRP","Poloniex","0.41727","0.44500","0.46439","0.41727",4.15,-6.23,"2019-06-03 00:00:00","2019-06-03 00","2019-06-03 00XRP"
"2019-06-02","XRP","Poloniex","0.44500","0.42881","0.44640","0.42800",1.92,3.77,"2019-06-02 00:00:00","2019-06-02 00","2019-06-02 00XRP"
"2019-06-01","XRP","Poloniex","0.42881","0.43720","0.44190","0.41830",1.69,-1.92,"2019-06-01 00:00:00","2019-06-01 00","2019-06-01 00XRP"
"2019-05-31","XRP","Poloniex","0.43720","0.41867","0.44033","0.40694",2.5,4.43,"2019-05-31 00:00:00","2019-05-31 00","2019-05-31 00XRP"
"2019-05-30","XRP","Poloniex","0.41867","0.44171","0.47274","0.40000",6.35,-5.22,"2019-05-30 00:00:00","2019-05-30 00","2019-05-30 00XRP"
"2019-05-29","XRP","Poloniex","0.44171","0.44700","0.45757","0.42066",4.13,-1.18,"2019-05-29 00:00:00","2019-05-29 00","2019-05-29 00XRP"
"2019-05-28","XRP","Poloniex","0.44700","0.43303","0.45956","0.41754",5.97,3.23,"2019-05-28 00:00:00","2019-05-28 00","2019-05-28 00XRP"
"2019-05-27","XRP","Poloniex","0.43303","0.40280","0.44529","0.40230",4.55,7.5,"2019-05-27 00:00:00","2019-05-27 00","2019-05-27 00XRP"
"2019-05-26","XRP","Poloniex","0.40280","0.38605","0.41289","0.37400",3.13,4.34,"2019-05-26 00:00:00","2019-05-26 00","2019-05-26 00XRP"
"2019-05-25","XRP","Poloniex","0.38605","0.38345","0.39257","0.38075",812.57,0.68,"2019-05-25 00:00:00","2019-05-25 00","2019-05-25 00XRP"
"2019-05-24","XRP","Poloniex","0.38345","0.37775","0.39300","0.37022",1.63,1.51,"2019-05-24 00:00:00","2019-05-24 00","2019-05-24 00XRP"
"2019-05-23","XRP","Poloniex","0.37775","0.37090","0.38300","0.36002",2.91,1.85,"2019-05-23 00:00:00","2019-05-23 00","2019-05-23 00XRP"
"2019-05-22","XRP","Poloniex","0.37090","0.39390","0.41061","0.36653",2.77,-5.84,"2019-05-22 00:00:00","2019-05-22 00","2019-05-22 00XRP"
"2019-05-21","XRP","Poloniex","0.39390","0.39587","0.40899","0.38500",1.58,-0.5,"2019-05-21 00:00:00","2019-05-21 00","2019-05-21 00XRP"
"2019-05-20","XRP","Poloniex","0.39587","0.41981","0.41981","0.37898",3.37,-5.7,"2019-05-20 00:00:00","2019-05-20 00","2019-05-20 00XRP"
"2019-05-19","XRP","Poloniex","0.41981","0.37129","0.42749","0.37101",3.78,13.07,"2019-05-19 00:00:00","2019-05-19 00","2019-05-19 00XRP"
"2019-05-18","XRP","Poloniex","0.37129","0.38900","0.39500","0.36479",2.17,-4.55,"2019-05-18 00:00:00","2019-05-18 00","2019-05-18 00XRP"
"2019-05-17","XRP","Poloniex","0.38900","0.41959","0.42306","0.36000",7.27,-7.29,"2019-05-17 00:00:00","2019-05-17 00","2019-05-17 00XRP"
"2019-05-16","XRP","Poloniex","0.41959","0.45943","0.47800","0.39000",8.98,-8.67,"2019-05-16 00:00:00","2019-05-16 00","2019-05-16 00XRP"
"2019-05-15","XRP","Poloniex","0.45943","0.40949","0.46616","0.40759",8.15,12.19,"2019-05-15 00:00:00","2019-05-15 00","2019-05-15 00XRP"
"2019-05-14","XRP","Poloniex","0.40949","0.32489","0.42500","0.32329",13.55,26.04,"2019-05-14 00:00:00","2019-05-14 00","2019-05-14 00XRP"
"2019-05-13","XRP","Poloniex","0.32489","0.30902","0.32976","0.30849",3.4,5.14,"2019-05-13 00:00:00","2019-05-13 00","2019-05-13 00XRP"
"2019-05-12","XRP","Poloniex","0.30902","0.32170","0.32951","0.30500",2.6,-4,"2019-05-12 00:00:00","2019-05-12 00","2019-05-12 00XRP"
"2019-05-11","XRP","Poloniex","0.32190","0.29773","0.33828","0.29773",3.11,8.12,"2019-05-11 00:00:00","2019-05-11 00","2019-05-11 00XRP"
"2019-05-10","XRP","Poloniex","0.29773","0.29612","0.30110","0.29116",772.73,0.54,"2019-05-10 00:00:00","2019-05-10 00","2019-05-10 00XRP"
"2019-05-09","XRP","Poloniex","0.29612","0.29802","0.30110","0.29254",898.79,-0.64,"2019-05-09 00:00:00","2019-05-09 00","2019-05-09 00XRP"
"2019-05-08","XRP","Poloniex","0.29802","0.29833","0.30187","0.29625",716.61,-0.1,"2019-05-08 00:00:00","2019-05-08 00","2019-05-08 00XRP"
"2019-05-07","XRP","Poloniex","0.29833","0.30320","0.30689","0.29792",527.18,-1.61,"2019-05-07 00:00:00","2019-05-07 00","2019-05-07 00XRP"
"2019-05-06","XRP","Poloniex","0.30320","0.30100","0.30690","0.29508",526.35,0.73,"2019-05-06 00:00:00","2019-05-06 00","2019-05-06 00XRP"
"2019-05-05","XRP","Poloniex","0.30100","0.30320","0.30469","0.29911",196.06,-0.73,"2019-05-05 00:00:00","2019-05-05 00","2019-05-05 00XRP"
"2019-05-04","XRP","Poloniex","0.30320","0.30859","0.31730","0.29771",745.69,-1.75,"2019-05-04 00:00:00","2019-05-04 00","2019-05-04 00XRP"
"2019-05-03","XRP","Poloniex","0.30859","0.30200","0.31068","0.30082",791.55,2.18,"2019-05-03 00:00:00","2019-05-03 00","2019-05-03 00XRP"
"2019-05-02","XRP","Poloniex","0.30200","0.30321","0.30487","0.30114",355.96,-0.4,"2019-05-02 00:00:00","2019-05-02 00","2019-05-02 00XRP"
"2019-05-01","XRP","Poloniex","0.30321","0.30849","0.30954","0.30000",511.37,-1.71,"2019-05-01 00:00:00","2019-05-01 00","2019-05-01 00XRP"
"2019-04-30","XRP","Poloniex","0.30849","0.29224","0.31191","0.29224",680.03,5.56,"2019-04-30 00:00:00","2019-04-30 00","2019-04-30 00XRP"
"2019-04-29","XRP","Poloniex","0.29224","0.30000","0.30145","0.29001",354.63,-2.59,"2019-04-29 00:00:00","2019-04-29 00","2019-04-29 00XRP"
"2019-04-28","XRP","Poloniex","0.30000","0.29873","0.30195","0.29500",364.54,0.42,"2019-04-28 00:00:00","2019-04-28 00","2019-04-28 00XRP"
"2019-04-27","XRP","Poloniex","0.29873","0.30273","0.30451","0.29715",237.73,-1.32,"2019-04-27 00:00:00","2019-04-27 00","2019-04-27 00XRP"
"2019-04-26","XRP","Poloniex","0.30273","0.29147","0.30491","0.28897",1.04,3.86,"2019-04-26 00:00:00","2019-04-26 00","2019-04-26 00XRP"
"2019-04-25","XRP","Poloniex","0.29147","0.29973","0.32196","0.28493",5.22,-2.76,"2019-04-25 00:00:00","2019-04-25 00","2019-04-25 00XRP"
"2019-04-24","XRP","Poloniex","0.29973","0.31825","0.31935","0.28820",6.27,-5.82,"2019-04-24 00:00:00","2019-04-24 00","2019-04-24 00XRP"
"2019-04-23","XRP","Poloniex","0.31825","0.32187","0.32650","0.31825",660.49,-1.12,"2019-04-23 00:00:00","2019-04-23 00","2019-04-23 00XRP"
"2019-04-22","XRP","Poloniex","0.32187","0.31999","0.33000","0.31677",763.56,0.59,"2019-04-22 00:00:00","2019-04-22 00","2019-04-22 00XRP"
"2019-04-21","XRP","Poloniex","0.31999","0.32728","0.32780","0.31413",821.76,-2.23,"2019-04-21 00:00:00","2019-04-21 00","2019-04-21 00XRP"
"2019-04-20","XRP","Poloniex","0.32728","0.33052","0.33226","0.32119",381.28,-0.98,"2019-04-20 00:00:00","2019-04-20 00","2019-04-20 00XRP"
"2019-04-19","XRP","Poloniex","0.33052","0.33520","0.33520","0.32579",522.97,-1.39,"2019-04-19 00:00:00","2019-04-19 00","2019-04-19 00XRP"
"2019-04-18","XRP","Poloniex","0.33520","0.33294","0.34586","0.33153",966.56,0.68,"2019-04-18 00:00:00","2019-04-18 00","2019-04-18 00XRP"
"2019-04-17","XRP","Poloniex","0.33294","0.32460","0.34050","0.31945",1.39,2.57,"2019-04-17 00:00:00","2019-04-17 00","2019-04-17 00XRP"
"2019-04-16","XRP","Poloniex","0.32460","0.31877","0.32480","0.31640",1.29,1.83,"2019-04-16 00:00:00","2019-04-16 00","2019-04-16 00XRP"
"2019-04-15","XRP","Poloniex","0.31877","0.32777","0.33159","0.31363",1.86,-2.75,"2019-04-15 00:00:00","2019-04-15 00","2019-04-15 00XRP"
"2019-04-14","XRP","Poloniex","0.32777","0.32473","0.33000","0.32155",323.43,0.94,"2019-04-14 00:00:00","2019-04-14 00","2019-04-14 00XRP"
"2019-04-13","XRP","Poloniex","0.32473","0.32281","0.33500","0.32018",325,0.6,"2019-04-13 00:00:00","2019-04-13 00","2019-04-13 00XRP"
"2019-04-12","XRP","Poloniex","0.32281","0.32799","0.32816","0.31500",1.09,-1.58,"2019-04-12 00:00:00","2019-04-12 00","2019-04-12 00XRP"
"2019-04-11","XRP","Poloniex","0.32799","0.35399","0.35399","0.31974",2.83,-7.35,"2019-04-11 00:00:00","2019-04-11 00","2019-04-11 00XRP"
"2019-04-10","XRP","Poloniex","0.35399","0.34613","0.35798","0.34613",1.2,2.27,"2019-04-10 00:00:00","2019-04-10 00","2019-04-10 00XRP"
"2019-04-09","XRP","Poloniex","0.34613","0.35725","0.35725","0.34338",1.03,-3.11,"2019-04-09 00:00:00","2019-04-09 00","2019-04-09 00XRP"
"2019-04-08","XRP","Poloniex","0.35725","0.36065","0.36985","0.34500",2.14,-0.94,"2019-04-08 00:00:00","2019-04-08 00","2019-04-08 00XRP"
"2019-04-07","XRP","Poloniex","0.36065","0.35449","0.36721","0.35100",2.03,1.74,"2019-04-07 00:00:00","2019-04-07 00","2019-04-07 00XRP"
"2019-04-06","XRP","Poloniex","0.35449","0.35966","0.36220","0.34610",1.37,-1.44,"2019-04-06 00:00:00","2019-04-06 00","2019-04-06 00XRP"
"2019-04-05","XRP","Poloniex","0.35966","0.32941","0.37910","0.32941",3.78,9.18,"2019-04-05 00:00:00","2019-04-05 00","2019-04-05 00XRP"
"2019-04-04","XRP","Poloniex","0.32941","0.33908","0.34701","0.32429",3.56,-2.85,"2019-04-04 00:00:00","2019-04-04 00","2019-04-04 00XRP"
"2019-04-03","XRP","Poloniex","0.33908","0.35297","0.37000","0.32600",8.06,-3.93,"2019-04-03 00:00:00","2019-04-03 00","2019-04-03 00XRP"
"2019-04-02","XRP","Poloniex","0.35297","0.31208","0.35533","0.31170",5.81,13.1,"2019-04-02 00:00:00","2019-04-02 00","2019-04-02 00XRP"
"2019-04-01","XRP","Poloniex","0.31208","0.30909","0.31389","0.30819",801.39,0.97,"2019-04-01 00:00:00","2019-04-01 00","2019-04-01 00XRP"
"2019-03-31","XRP","Poloniex","0.30909","0.31095","0.31241","0.30772",263.16,-0.6,"2019-03-31 00:00:00","2019-03-31 00","2019-03-31 00XRP"
"2019-03-30","XRP","Poloniex","0.31095","0.30848","0.31800","0.30694",1.08,0.8,"2019-03-30 00:00:00","2019-03-30 00","2019-03-30 00XRP"
"2019-03-29","XRP","Poloniex","0.30848","0.30655","0.31000","0.30500",726.42,0.63,"2019-03-29 00:00:00","2019-03-29 00","2019-03-29 00XRP"
"2019-03-28","XRP","Poloniex","0.30655","0.31064","0.31064","0.30470",365.8,-1.32,"2019-03-28 00:00:00","2019-03-28 00","2019-03-28 00XRP"
"2019-03-27","XRP","Poloniex","0.31064","0.30340","0.31064","0.30038",553.08,2.39,"2019-03-27 00:00:00","2019-03-27 00","2019-03-27 00XRP"
"2019-03-26","XRP","Poloniex","0.30340","0.30425","0.30425","0.29460",1.3,-0.28,"2019-03-26 00:00:00","2019-03-26 00","2019-03-26 00XRP"
"2019-03-25","XRP","Poloniex","0.30425","0.30652","0.30823","0.30200",561.79,-0.74,"2019-03-25 00:00:00","2019-03-25 00","2019-03-25 00XRP"
"2019-03-24","XRP","Poloniex","0.30652","0.31218","0.31218","0.30530",298.91,-1.81,"2019-03-24 00:00:00","2019-03-24 00","2019-03-24 00XRP"
"2019-03-23","XRP","Poloniex","0.31218","0.31030","0.31350","0.30898",551.67,0.61,"2019-03-23 00:00:00","2019-03-23 00","2019-03-23 00XRP"
"2019-03-22","XRP","Poloniex","0.31030","0.30972","0.31372","0.30705",270.87,0.19,"2019-03-22 00:00:00","2019-03-22 00","2019-03-22 00XRP"
"2019-03-21","XRP","Poloniex","0.30972","0.31757","0.31862","0.30200",1.17,-2.47,"2019-03-21 00:00:00","2019-03-21 00","2019-03-21 00XRP"
"2019-03-20","XRP","Poloniex","0.31757","0.31596","0.32200","0.31199",883.93,0.51,"2019-03-20 00:00:00","2019-03-20 00","2019-03-20 00XRP"
"2019-03-19","XRP","Poloniex","0.31596","0.31460","0.31700","0.31250",279.83,0.43,"2019-03-19 00:00:00","2019-03-19 00","2019-03-19 00XRP"
"2019-03-18","XRP","Poloniex","0.31460","0.31584","0.31947","0.31249",524.58,-0.39,"2019-03-18 00:00:00","2019-03-18 00","2019-03-18 00XRP"
"2019-03-17","XRP","Poloniex","0.31584","0.31930","0.31930","0.31458",292.21,-0.76,"2019-03-17 00:00:00","2019-03-17 00","2019-03-17 00XRP"
"2019-03-16","XRP","Poloniex","0.31826","0.31478","0.32259","0.31420",1.02,1.11,"2019-03-16 00:00:00","2019-03-16 00","2019-03-16 00XRP"
"2019-03-15","XRP","Poloniex","0.31478","0.31176","0.31660","0.31080",367.97,0.97,"2019-03-15 00:00:00","2019-03-15 00","2019-03-15 00XRP"
"2019-03-14","XRP","Poloniex","0.31176","0.31400","0.31581","0.30522",575.94,-0.71,"2019-03-14 00:00:00","2019-03-14 00","2019-03-14 00XRP"
"2019-03-13","XRP","Poloniex","0.31400","0.31077","0.32500","0.30802",868.57,1.04,"2019-03-13 00:00:00","2019-03-13 00","2019-03-13 00XRP"
"2019-03-12","XRP","Poloniex","0.31077","0.30992","0.31201","0.30465",651.31,0.27,"2019-03-12 00:00:00","2019-03-12 00","2019-03-12 00XRP"
"2019-03-11","XRP","Poloniex","0.30992","0.31335","0.31480","0.30750",574.49,-1.1,"2019-03-11 00:00:00","2019-03-11 00","2019-03-11 00XRP"
"2019-03-10","XRP","Poloniex","0.31335","0.31462","0.31678","0.30881",630.81,-0.4,"2019-03-10 00:00:00","2019-03-10 00","2019-03-10 00XRP"
"2019-03-09","XRP","Poloniex","0.31462","0.30846","0.31800","0.30710",332.45,2,"2019-03-09 00:00:00","2019-03-09 00","2019-03-09 00XRP"
"2019-03-08","XRP","Poloniex","0.30846","0.31312","0.31590","0.30447",441,-1.49,"2019-03-08 00:00:00","2019-03-08 00","2019-03-08 00XRP"
"2019-03-07","XRP","Poloniex","0.31312","0.31755","0.31965","0.31272",461.43,-1.39,"2019-03-07 00:00:00","2019-03-07 00","2019-03-07 00XRP"
"2019-03-06","XRP","Poloniex","0.31755","0.31519","0.32133","0.30997",587.38,0.75,"2019-03-06 00:00:00","2019-03-06 00","2019-03-06 00XRP"
"2019-03-05","XRP","Poloniex","0.31519","0.30278","0.31760","0.30137",782.87,4.1,"2019-03-05 00:00:00","2019-03-05 00","2019-03-05 00XRP"
"2019-03-04","XRP","Poloniex","0.30278","0.31054","0.31179","0.29770",1.42,-2.5,"2019-03-04 00:00:00","2019-03-04 00","2019-03-04 00XRP"
"2019-03-03","XRP","Poloniex","0.31054","0.31400","0.31518","0.30870",187.02,-1.1,"2019-03-03 00:00:00","2019-03-03 00","2019-03-03 00XRP"
"2019-03-02","XRP","Poloniex","0.31400","0.31609","0.31868","0.31068",266.03,-0.66,"2019-03-02 00:00:00","2019-03-02 00","2019-03-02 00XRP"
"2019-03-01","XRP","Poloniex","0.31609","0.31472","0.32332","0.31124",730.6,0.44,"2019-03-01 00:00:00","2019-03-01 00","2019-03-01 00XRP"
"2019-02-28","XRP","Poloniex","0.31472","0.30968","0.31704","0.30641",744.62,1.63,"2019-02-28 00:00:00","2019-02-28 00","2019-02-28 00XRP"
"2019-02-27","XRP","Poloniex","0.30968","0.31639","0.31847","0.30110",828.13,-2.12,"2019-02-27 00:00:00","2019-02-27 00","2019-02-27 00XRP"
"2019-02-26","XRP","Poloniex","0.31639","0.32930","0.33370","0.31400",1.2,-3.92,"2019-02-26 00:00:00","2019-02-26 00","2019-02-26 00XRP"
"2019-02-25","XRP","Poloniex","0.32930","0.29735","0.33948","0.29735",2.85,10.77,"2019-02-25 00:00:00","2019-02-25 00","2019-02-25 00XRP"
"2019-02-24","XRP","Poloniex","0.29728","0.33112","0.34292","0.29500",2.95,-10.22,"2019-02-24 00:00:00","2019-02-24 00","2019-02-24 00XRP"
"2019-02-23","XRP","Poloniex","0.33112","0.32088","0.33311","0.31783",576.96,3.19,"2019-02-23 00:00:00","2019-02-23 00","2019-02-23 00XRP"
"2019-02-22","XRP","Poloniex","0.32088","0.31974","0.32359","0.31510",627.66,0.36,"2019-02-22 00:00:00","2019-02-22 00","2019-02-22 00XRP"
"2019-02-21","XRP","Poloniex","0.31974","0.33262","0.33275","0.31735",975.68,-3.87,"2019-02-21 00:00:00","2019-02-21 00","2019-02-21 00XRP"
"2019-02-20","XRP","Poloniex","0.33262","0.32299","0.33444","0.31791",1.09,2.98,"2019-02-20 00:00:00","2019-02-20 00","2019-02-20 00XRP"
"2019-02-19","XRP","Poloniex","0.32299","0.32070","0.34700","0.31910",2.6,0.71,"2019-02-19 00:00:00","2019-02-19 00","2019-02-19 00XRP"
"2019-02-18","XRP","Poloniex","0.32070","0.30402","0.32789","0.30344",2.5,5.49,"2019-02-18 00:00:00","2019-02-18 00","2019-02-18 00XRP"
"2019-02-17","XRP","Poloniex","0.30402","0.30004","0.30679","0.29862",778.35,1.33,"2019-02-17 00:00:00","2019-02-17 00","2019-02-17 00XRP"
"2019-02-16","XRP","Poloniex","0.30004","0.30155","0.30357","0.30004",193.84,-0.5,"2019-02-16 00:00:00","2019-02-16 00","2019-02-16 00XRP"
"2019-02-15","XRP","Poloniex","0.30155","0.30145","0.30600","0.29825",720.08,0.03,"2019-02-15 00:00:00","2019-02-15 00","2019-02-15 00XRP"
"2019-02-14","XRP","Poloniex","0.30145","0.30330","0.30507","0.29991",663.69,-0.61,"2019-02-14 00:00:00","2019-02-14 00","2019-02-14 00XRP"
"2019-02-13","XRP","Poloniex","0.30330","0.30276","0.31310","0.30159",2,0.18,"2019-02-13 00:00:00","2019-02-13 00","2019-02-13 00XRP"
"2019-02-12","XRP","Poloniex","0.30276","0.30226","0.30770","0.29500",1.23,0.16,"2019-02-12 00:00:00","2019-02-12 00","2019-02-12 00XRP"
"2019-02-11","XRP","Poloniex","0.30226","0.31069","0.31069","0.30226",602.08,-2.71,"2019-02-11 00:00:00","2019-02-11 00","2019-02-11 00XRP"
"2019-02-10","XRP","Poloniex","0.31069","0.31300","0.31300","0.29990",752.16,-0.74,"2019-02-10 00:00:00","2019-02-10 00","2019-02-10 00XRP"
"2019-02-09","XRP","Poloniex","0.31300","0.31305","0.31548","0.30773",2.07,-0.02,"2019-02-09 00:00:00","2019-02-09 00","2019-02-09 00XRP"
"2019-02-08","XRP","Poloniex","0.31305","0.29168","0.32000","0.28899",1.8,7.33,"2019-02-08 00:00:00","2019-02-08 00","2019-02-08 00XRP"
"2019-02-07","XRP","Poloniex","0.29168","0.29007","0.29414","0.28983",798.81,0.55,"2019-02-07 00:00:00","2019-02-07 00","2019-02-07 00XRP"
"2019-02-06","XRP","Poloniex","0.29007","0.29999","0.30005","0.28835",757.24,-3.31,"2019-02-06 00:00:00","2019-02-06 00","2019-02-06 00XRP"
"2019-02-05","XRP","Poloniex","0.29999","0.29931","0.30223","0.29650",430.1,0.23,"2019-02-05 00:00:00","2019-02-05 00","2019-02-05 00XRP"
"2019-02-04","XRP","Poloniex","0.29931","0.30180","0.30573","0.29822",479.07,-0.82,"2019-02-04 00:00:00","2019-02-04 00","2019-02-04 00XRP"
"2019-02-03","XRP","Poloniex","0.30180","0.31131","0.31252","0.29805",530.89,-3.06,"2019-02-03 00:00:00","2019-02-03 00","2019-02-03 00XRP"
"2019-02-02","XRP","Poloniex","0.31131","0.30852","0.31335","0.30425",564.93,0.91,"2019-02-02 00:00:00","2019-02-02 00","2019-02-02 00XRP"
"2019-02-01","XRP","Poloniex","0.30852","0.30965","0.31165","0.29632",1.41,-0.37,"2019-02-01 00:00:00","2019-02-01 00","2019-02-01 00XRP"
"2019-01-31","XRP","Poloniex","0.30965","0.32187","0.33500","0.30410",2.54,-3.79,"2019-01-31 00:00:00","2019-01-31 00","2019-01-31 00XRP"
"2019-01-30","XRP","Poloniex","0.32187","0.28894","0.32560","0.28518",2.42,11.4,"2019-01-30 00:00:00","2019-01-30 00","2019-01-30 00XRP"
"2019-01-29","XRP","Poloniex","0.28894","0.29208","0.29400","0.28203",409.66,-1.07,"2019-01-29 00:00:00","2019-01-29 00","2019-01-29 00XRP"
"2019-01-28","XRP","Poloniex","0.29208","0.30650","0.30750","0.28115",1.06,-4.71,"2019-01-28 00:00:00","2019-01-28 00","2019-01-28 00XRP"
"2019-01-27","XRP","Poloniex","0.30650","0.31319","0.31367","0.30388",818.24,-2.13,"2019-01-27 00:00:00","2019-01-27 00","2019-01-27 00XRP"
"2019-01-26","XRP","Poloniex","0.31319","0.31446","0.31882","0.31187",223.64,-0.41,"2019-01-26 00:00:00","2019-01-26 00","2019-01-26 00XRP"
"2019-01-25","XRP","Poloniex","0.31446","0.31539","0.31700","0.31000",306.55,-0.29,"2019-01-25 00:00:00","2019-01-25 00","2019-01-25 00XRP"
"2019-01-24","XRP","Poloniex","0.31539","0.31321","0.31777","0.31266",170.18,0.7,"2019-01-24 00:00:00","2019-01-24 00","2019-01-24 00XRP"
"2019-01-23","XRP","Poloniex","0.31321","0.31772","0.32006","0.31071",670.73,-1.42,"2019-01-23 00:00:00","2019-01-23 00","2019-01-23 00XRP"
"2019-01-22","XRP","Poloniex","0.31772","0.31825","0.32046","0.30519",458.33,-0.17,"2019-01-22 00:00:00","2019-01-22 00","2019-01-22 00XRP"
"2019-01-21","XRP","Poloniex","0.31825","0.31709","0.32200","0.31320",254.76,0.37,"2019-01-21 00:00:00","2019-01-21 00","2019-01-21 00XRP"
"2019-01-20","XRP","Poloniex","0.31709","0.32764","0.32910","0.31000",669.88,-3.22,"2019-01-20 00:00:00","2019-01-20 00","2019-01-20 00XRP"
"2019-01-19","XRP","Poloniex","0.32764","0.32025","0.33300","0.32000",699.42,2.31,"2019-01-19 00:00:00","2019-01-19 00","2019-01-19 00XRP"
"2019-01-18","XRP","Poloniex","0.32025","0.32343","0.32579","0.31644",343.08,-0.98,"2019-01-18 00:00:00","2019-01-18 00","2019-01-18 00XRP"
"2019-01-17","XRP","Poloniex","0.32343","0.32554","0.32717","0.32023",421.44,-0.65,"2019-01-17 00:00:00","2019-01-17 00","2019-01-17 00XRP"
"2019-01-16","XRP","Poloniex","0.32554","0.31960","0.33200","0.31960",814.7,1.86,"2019-01-16 00:00:00","2019-01-16 00","2019-01-16 00XRP"
"2019-01-15","XRP","Poloniex","0.31960","0.32900","0.33107","0.31700",574.55,-2.86,"2019-01-15 00:00:00","2019-01-15 00","2019-01-15 00XRP"
"2019-01-14","XRP","Poloniex","0.32900","0.31046","0.33500","0.31046",945.02,5.97,"2019-01-14 00:00:00","2019-01-14 00","2019-01-14 00XRP"
"2019-01-13","XRP","Poloniex","0.31046","0.32634","0.32879","0.30777",769.79,-4.86,"2019-01-13 00:00:00","2019-01-13 00","2019-01-13 00XRP"
"2019-01-12","XRP","Poloniex","0.32634","0.32472","0.32926","0.32217",337.44,0.5,"2019-01-12 00:00:00","2019-01-12 00","2019-01-12 00XRP"
"2019-01-11","XRP","Poloniex","0.32472","0.32547","0.33299","0.32000",1.08,-0.23,"2019-01-11 00:00:00","2019-01-11 00","2019-01-11 00XRP"
"2019-01-10","XRP","Poloniex","0.32547","0.36498","0.37842","0.31597",4.61,-10.83,"2019-01-10 00:00:00","2019-01-10 00","2019-01-10 00XRP"
"2019-01-09","XRP","Poloniex","0.36498","0.35871","0.36827","0.35861",689.64,1.75,"2019-01-09 00:00:00","2019-01-09 00","2019-01-09 00XRP"
"2019-01-08","XRP","Poloniex","0.35871","0.36000","0.36741","0.35500",715.86,-0.36,"2019-01-08 00:00:00","2019-01-08 00","2019-01-08 00XRP"
"2019-01-07","XRP","Poloniex","0.36000","0.36209","0.37190","0.35703",1.23,-0.58,"2019-01-07 00:00:00","2019-01-07 00","2019-01-07 00XRP"
"2019-01-06","XRP","Poloniex","0.36209","0.34861","0.36494","0.34534",1.37,3.87,"2019-01-06 00:00:00","2019-01-06 00","2019-01-06 00XRP"
"2019-01-05","XRP","Poloniex","0.34861","0.35300","0.35890","0.34600",738.1,-1.24,"2019-01-05 00:00:00","2019-01-05 00","2019-01-05 00XRP"
"2019-01-04","XRP","Poloniex","0.35300","0.35264","0.35765","0.34417",880.61,0.1,"2019-01-04 00:00:00","2019-01-04 00","2019-01-04 00XRP"
"2019-01-03","XRP","Poloniex","0.35264","0.36803","0.36978","0.34837",1.3,-4.18,"2019-01-03 00:00:00","2019-01-03 00","2019-01-03 00XRP"
"2019-01-02","XRP","Poloniex","0.36803","0.35933","0.37444","0.35448",1.99,2.42,"2019-01-02 00:00:00","2019-01-02 00","2019-01-02 00XRP"
"2019-01-01","XRP","Poloniex","0.35933","0.34943","0.36084","0.34500",810.77,2.83,"2019-01-01 00:00:00","2019-01-01 00","2019-01-01 00XRP"
"2018-12-31","XRP","Poloniex","0.34943","0.36569","0.36925","0.34196",1.43,-4.45,"2018-12-31 00:00:00","2018-12-31 00","2018-12-31 00XRP"
"2018-12-30","XRP","Poloniex","0.36569","0.35499","0.36750","0.35175",1.12,3.01,"2018-12-30 00:00:00","2018-12-30 00","2018-12-30 00XRP"
"2018-12-29","XRP","Poloniex","0.35499","0.37100","0.37809","0.35435",2.7,-4.31,"2018-12-29 00:00:00","2018-12-29 00","2018-12-29 00XRP"
"2018-12-28","XRP","Poloniex","0.37100","0.33422","0.37500","0.32977",2.79,11,"2018-12-28 00:00:00","2018-12-28 00","2018-12-28 00XRP"
"2018-12-27","XRP","Poloniex","0.33422","0.37030","0.37411","0.32617",3,-9.74,"2018-12-27 00:00:00","2018-12-27 00","2018-12-27 00XRP"
"2018-12-26","XRP","Poloniex","0.37030","0.37486","0.38800","0.35152",2.29,-1.22,"2018-12-26 00:00:00","2018-12-26 00","2018-12-26 00XRP"
"2018-12-25","XRP","Poloniex","0.37486","0.39976","0.40234","0.36044",5.57,-6.23,"2018-12-25 00:00:00","2018-12-25 00","2018-12-25 00XRP"
