"index","bitex","rank","name","symbol","price","performance15min","performance1h","performance3h","performance1d","performance7d","performance1m","performance3m","performance6m","volatility","date","pk_dummy","date_time","pkey"
37.38,74.79,2,"Ethereum","ETH",217.65,-1.07,-1.1,-0.67,2.81,22.04,52.85,16.51,-3.54,66.31,2020-02-07,"2020-02-07 21","2020-02-07 14:00:44","2020-02-07 21ETH"
37.38,74.79,2,"Ethereum","ETH",217.82,-0.99,-1.03,-0.59,2.88,22.13,52.97,16.6,-3.46,66.31,2020-02-07,"2020-02-07 21","2020-02-07 14:01:04","2020-02-07 21ETH"
36.62,74.8,2,"Ethereum","ETH",219.02,-0.06,0.28,-0.59,3.3,22.81,53.82,17.24,-2.93,65.45,2020-02-07,"2020-02-07 22","2020-02-07 15:00:46","2020-02-07 22ETH"
36.63,74.84,2,"Ethereum","ETH",219.07,-0.03,0.3,-0.57,3.32,22.84,53.85,17.27,-2.91,65.45,2020-02-07,"2020-02-07 22","2020-02-07 15:00:33","2020-02-07 22ETH"
36.11,75.54,2,"Ethereum","ETH",221.99,0.81,1.32,0.87,5.45,24.47,55.9,18.83,-1.61,64.71,2020-02-07,"2020-02-07 23","2020-02-07 16:01:18","2020-02-07 23ETH"
36.11,75.54,2,"Ethereum","ETH",221.96,0.8,1.3,0.86,5.44,24.45,55.88,18.82,-1.63,64.71,2020-02-07,"2020-02-07 23","2020-02-07 16:01:04","2020-02-07 23ETH"
35.64,75.41,2,"Ethereum","ETH",222.4,0.22,0.2,1.82,5.06,24.7,56.19,19.05,-1.43,64.15,2020-02-08,"2020-02-08 00","2020-02-07 17:00:48","2020-02-08 00ETH"
35.64,75.41,2,"Ethereum","ETH",222.41,0.23,-0.2,1.51,2.73,24.71,56.2,20.7,-1.43,64.15,2020-02-08,"2020-02-08 00","2020-02-07 17:00:56","2020-02-08 00ETH"
35.05,75.12,2,"Ethereum","ETH",220.86,0.06,-0.77,0.8,2.02,21.46,60.66,19.86,-0.16,63.63,2020-02-08,"2020-02-08 01","2020-02-07 18:00:30","2020-02-08 01ETH"
35.05,75.12,2,"Ethereum","ETH",220.87,0.06,-0.76,0.81,2.02,21.46,60.66,19.86,-0.16,63.63,2020-02-08,"2020-02-08 01","2020-02-07 18:00:33","2020-02-08 01ETH"
34.54,74.96,2,"Ethereum","ETH",220.44,0.13,-0.17,-0.68,1.49,21.22,60.35,19.63,-0.35,62.89,2020-02-08,"2020-02-08 02","2020-02-07 19:01:25","2020-02-08 02ETH"
34.54,74.96,2,"Ethereum","ETH",220.51,0.16,0.31,-0.93,1.07,21.26,60.4,19.66,-0.32,62.89,2020-02-08,"2020-02-08 02","2020-02-07 19:00:50","2020-02-08 02ETH"
33.95,74.19,2,"Ethereum","ETH",215.42,-0.86,-2.07,-3.21,-1.26,18.46,56.69,16.9,-2.62,61.99,2020-02-08,"2020-02-08 03","2020-02-07 20:00:39","2020-02-08 03ETH"
33.95,74.19,2,"Ethereum","ETH",215.45,-0.84,-2.06,-3.2,-1.25,18.48,56.72,16.92,-2.61,61.99,2020-02-08,"2020-02-08 03","2020-02-07 20:00:22","2020-02-08 03ETH"
33.41,74.42,2,"Ethereum","ETH",217.02,0.72,0.79,-1.72,0.25,19.34,57.86,17.77,-1.9,60.84,2020-02-08,"2020-02-08 04","2020-02-07 21:01:00","2020-02-08 04ETH"
33.41,74.42,2,"Ethereum","ETH",216.94,0.68,0.75,-1.76,0.21,19.3,57.8,17.73,-1.93,60.84,2020-02-08,"2020-02-08 04","2020-02-07 21:00:39","2020-02-08 04ETH"
34.65,74.89,2,"Ethereum","ETH",218.43,-0.15,0.06,1.44,0.95,20.12,58.89,18.54,-1.26,59.89,2020-02-08,"2020-02-08 05","2020-02-07 22:00:56","2020-02-08 05ETH"
34.65,74.89,2,"Ethereum","ETH",218.36,-0.19,0.73,-0.73,0.39,20.08,58.84,18.5,-1.29,59.89,2020-02-08,"2020-02-08 05","2020-02-07 22:00:29","2020-02-08 05ETH"
34.13,75.15,2,"Ethereum","ETH",219.16,-0.59,-0.06,1.1,1.16,20.52,59.42,18.93,-0.93,59.07,2020-02-08,"2020-02-08 06","2020-02-07 23:01:24","2020-02-08 06ETH"
34.13,75.15,2,"Ethereum","ETH",219.06,-0.35,0.28,1.74,1.24,20.46,59.34,18.88,-0.98,59.07,2020-02-08,"2020-02-08 06","2020-02-07 23:00:45","2020-02-08 06ETH"
33.88,74.87,2,"Ethereum","ETH",219.17,-0.12,-0.04,0.34,0.69,20.52,59.42,18.94,-0.93,58.37,2020-02-08,"2020-02-08 07","2020-02-08 00:01:25","2020-02-08 07ETH"
33.88,74.87,2,"Ethereum","ETH",219.25,-0.09,-0.01,0.37,0.72,20.57,59.48,18.98,-0.89,58.37,2020-02-08,"2020-02-08 07","2020-02-08 00:01:29","2020-02-08 07ETH"
33.43,74.88,2,"Ethereum","ETH",219.21,0.32,0.06,0.35,0.7,20.55,59.45,18.96,-0.91,57.54,2020-02-08,"2020-02-08 08","2020-02-08 01:00:54","2020-02-08 08ETH"
33.43,74.88,2,"Ethereum","ETH",219.2,0.32,0.06,0.35,0.7,20.54,59.45,18.95,-0.91,57.54,2020-02-08,"2020-02-08 08","2020-02-08 01:00:55","2020-02-08 08ETH"
33.69,75.65,2,"Ethereum","ETH",224.36,0.76,2.63,2.42,3.31,23.38,63.2,21.75,1.42,57.07,2020-02-08,"2020-02-08 09","2020-02-08 02:00:41","2020-02-08 09ETH"
33.69,75.65,2,"Ethereum","ETH",224.32,0.74,-0.15,2.4,3.22,23.36,63.17,21.73,1.4,57.07,2020-02-08,"2020-02-08 09","2020-02-08 02:01:03","2020-02-08 09ETH"
33.28,75.75,2,"Ethereum","ETH",224.37,0.64,0.45,2.63,2.01,23.38,63.21,21.76,1.42,56.77,2020-02-08,"2020-02-08 10","2020-02-08 03:00:45","2020-02-08 10ETH"
33.28,75.75,2,"Ethereum","ETH",224.44,0.53,0.48,2.66,2.04,23.42,63.26,21.8,1.45,56.77,2020-02-08,"2020-02-08 10","2020-02-08 03:02:06","2020-02-08 10ETH"
33.29,75.6,2,"Ethereum","ETH",224.17,-0.42,-0.23,-0.09,2.21,23.28,63.07,21.65,1.34,58.86,2020-02-08,"2020-02-08 11","2020-02-08 04:01:23","2020-02-08 11ETH"
33.29,75.6,2,"Ethereum","ETH",224.66,-0.19,0.42,2.77,2.15,23.55,63.42,21.92,1.56,58.86,2020-02-08,"2020-02-08 11","2020-02-08 04:00:37","2020-02-08 11ETH"
33,75.71,2,"Ethereum","ETH",223.08,-1.02,-0.77,-0.58,1.71,22.68,62.27,21.06,0.84,58.4,2020-02-08,"2020-02-08 12","2020-02-08 05:00:46","2020-02-08 12ETH"
33,75.71,2,"Ethereum","ETH",222.98,-1.07,-0.81,-0.63,1.67,22.62,62.2,21,0.8,58.4,2020-02-08,"2020-02-08 12","2020-02-08 05:00:31","2020-02-08 12ETH"
32.57,75.51,2,"Ethereum","ETH",225.34,-0.04,1.67,0.72,3.65,23.92,63.91,22.28,1.86,58.05,2020-02-08,"2020-02-08 12","2020-02-08 05:59:53","2020-02-08 12ETH"
32.08,75.53,2,"Ethereum","ETH",224.8,-0.43,0.59,1.43,1.96,23.62,63.52,21.99,1.62,57.75,2020-02-08,"2020-02-08 14","2020-02-08 07:00:43","2020-02-08 14ETH"
32.08,75.53,2,"Ethereum","ETH",224.59,-0.46,0.5,1.33,1.86,23.5,63.36,21.88,1.52,57.7,2020-02-08,"2020-02-08 14","2020-02-08 07:02:11","2020-02-08 14ETH"
31.77,76.02,2,"Ethereum","ETH",225.94,0.15,0.55,1.94,2.47,24.25,64.35,22.61,2.13,57.37,2020-02-08,"2020-02-08 15","2020-02-08 08:01:44","2020-02-08 15ETH"
31.45,75.88,2,"Ethereum","ETH",225.12,-0.06,-0.37,0.11,2.43,23.8,63.76,22.17,1.77,56.92,2020-02-08,"2020-02-08 16","2020-02-08 09:01:40","2020-02-08 16ETH"
31.45,75.88,2,"Ethereum","ETH",225,-0.12,-0.43,0.05,2.37,23.73,63.66,22.1,1.71,56.92,2020-02-08,"2020-02-08 16","2020-02-08 09:01:58","2020-02-08 16ETH"
31.16,75.94,2,"Ethereum","ETH",224.26,0.35,0.15,-0.2,2.3,23.32,63.13,21.7,1.38,56.21,2020-02-08,"2020-02-08 17","2020-02-08 10:00:40","2020-02-08 17ETH"
31.14,75.99,2,"Ethereum","ETH",223.79,-0.15,0.19,-0.96,2.14,23.07,62.79,21.44,1.16,56.2,2020-02-08,"2020-02-08 17","2020-02-08 10:02:04","2020-02-08 17ETH"
31.16,76.02,2,"Ethereum","ETH",223.3,-0.04,-0.36,-1.18,1.91,22.79,62.43,21.18,0.94,55.39,2020-02-08,"2020-02-08 18","2020-02-08 11:00:53","2020-02-08 18ETH"
31.16,76.02,2,"Ethereum","ETH",223.27,-0.05,-0.37,-1.19,1.9,22.78,62.41,21.16,0.93,55.39,2020-02-08,"2020-02-08 18","2020-02-08 11:01:03","2020-02-08 18ETH"
31.14,75.63,2,"Ethereum","ETH",222.02,0.12,-0.24,-0.85,0.77,22.09,61.5,20.48,0.36,54.56,2020-02-08,"2020-02-08 19","2020-02-08 12:00:52","2020-02-08 19ETH"
31.14,75.63,2,"Ethereum","ETH",222.03,0.13,0.22,-0.93,0.89,22.1,61.51,20.49,0.37,54.56,2020-02-08,"2020-02-08 19","2020-02-08 12:00:57","2020-02-08 19ETH"
30.86,75.82,2,"Ethereum","ETH",223.41,-0.25,1.34,-0.31,1.52,22.86,62.51,21.24,0.99,53.79,2020-02-08,"2020-02-08 20","2020-02-08 13:00:34","2020-02-08 20ETH"
30.86,75.82,2,"Ethereum","ETH",223.32,-0.29,1.3,-0.35,1.47,22.81,62.44,21.19,0.95,53.79,2020-02-08,"2020-02-08 20","2020-02-08 13:00:48","2020-02-08 20ETH"
30.45,75.98,2,"Ethereum","ETH",222.18,-0.75,0.03,-0.17,1.72,22.18,61.61,20.57,0.43,53.04,2020-02-08,"2020-02-08 21","2020-02-08 14:00:24","2020-02-08 21ETH"
30.45,75.98,2,"Ethereum","ETH",222.17,-0.75,0.03,-0.17,1.72,22.18,61.61,20.57,0.43,53.04,2020-02-08,"2020-02-08 21","2020-02-08 14:00:59","2020-02-08 21ETH"
32.23,76.59,2,"Ethereum","ETH",222.24,-0.12,-0.12,0.81,1.43,22.21,61.66,20.6,0.46,52.16,2020-02-08,"2020-02-08 22","2020-02-08 15:00:33","2020-02-08 22ETH"
32.23,76.59,2,"Ethereum","ETH",222.29,-0.1,-0.1,0.83,1.45,22.24,61.69,20.63,0.48,52.16,2020-02-08,"2020-02-08 22","2020-02-08 15:00:36","2020-02-08 22ETH"
33.34,76.01,2,"Ethereum","ETH",223.79,0.43,0.65,0.58,0.55,23.06,62.78,21.44,1.16,51.31,2020-02-08,"2020-02-08 23","2020-02-08 16:03:13","2020-02-08 23ETH"
33.42,75.52,2,"Ethereum","ETH",222.81,0.43,0.25,0.32,0.39,22.53,62.07,20.91,0.72,51.41,2020-02-08,"2020-02-08 23","2020-02-08 16:00:42","2020-02-08 23ETH"
32.82,76.33,2,"Ethereum","ETH",222.62,-0.03,0.12,0.05,0.02,22.42,61.93,20.81,0.63,50.7,2020-02-09,"2020-02-09 00","2020-02-08 17:00:42","2020-02-09 00ETH"
32.82,76.33,2,"Ethereum","ETH",222.62,-0.03,0.12,0.05,0.02,22.42,61.93,20.81,0.63,50.7,2020-02-09,"2020-02-09 00","2020-02-08 17:00:36","2020-02-09 00ETH"
33.22,76.83,2,"Ethereum","ETH",224.94,-0.13,1.17,1.21,1.87,20.2,63.33,21.13,6.9,50.09,2020-02-09,"2020-02-09 01","2020-02-08 18:01:12","2020-02-09 01ETH"
33.22,76.83,2,"Ethereum","ETH",225.16,-0.03,1.28,1.31,1.97,20.32,63.5,21.26,7.01,50.09,2020-02-09,"2020-02-09 01","2020-02-08 18:00:45","2020-02-09 01ETH"
33.04,76.58,2,"Ethereum","ETH",224.99,-0.15,0.02,1.19,2.28,20.22,63.37,21.16,6.93,49.6,2020-02-09,"2020-02-09 02","2020-02-08 19:01:02","2020-02-09 02ETH"
33.04,76.58,2,"Ethereum","ETH",224.97,-0.16,0.01,1.18,2.27,20.21,63.36,21.15,6.92,49.6,2020-02-09,"2020-02-09 02","2020-02-08 19:01:40","2020-02-09 02ETH"
37.71,77.22,2,"Ethereum","ETH",226.07,0.65,0.64,1.68,4.99,20.8,64.15,21.74,7.44,49.13,2020-02-09,"2020-02-09 03","2020-02-08 20:00:45","2020-02-09 03ETH"
37.71,77.22,2,"Ethereum","ETH",226.07,0.65,0.64,1.68,4.99,20.8,64.15,21.74,7.44,49.13,2020-02-09,"2020-02-09 03","2020-02-08 20:00:46","2020-02-09 03ETH"
38.96,77.78,2,"Ethereum","ETH",227.7,0.5,0.23,1.37,4.24,21.67,65.33,22.62,8.22,48.84,2020-02-09,"2020-02-09 04","2020-02-08 21:00:56","2020-02-09 04ETH"
38.96,77.78,2,"Ethereum","ETH",227.69,0.5,0.22,1.37,4.23,21.66,65.33,22.61,8.21,48.84,2020-02-09,"2020-02-09 04","2020-02-08 21:00:52","2020-02-09 04ETH"
43.56,77.81,2,"Ethereum","ETH",226.25,-0.11,-0.17,0.73,3.58,20.9,64.28,21.84,7.53,48.41,2020-02-09,"2020-02-09 05","2020-02-08 22:00:48","2020-02-09 05ETH"
43.56,77.81,2,"Ethereum","ETH",226.27,-0.1,-0.16,0.73,3.59,20.91,64.3,21.85,7.54,48.41,2020-02-09,"2020-02-09 05","2020-02-08 22:00:42","2020-02-09 05ETH"
43.3,77.81,2,"Ethereum","ETH",226.74,-0.1,0.45,0.36,3.51,21.16,64.64,22.1,7.76,47.95,2020-02-09,"2020-02-09 06","2020-02-08 23:00:48","2020-02-09 06ETH"
43.3,77.81,2,"Ethereum","ETH",227.2,0.1,0.65,0.57,3.72,21.4,64.97,22.35,7.98,47.95,2020-02-09,"2020-02-09 06","2020-02-08 23:00:57","2020-02-09 06ETH"
43.39,77.79,2,"Ethereum","ETH",225.93,0.19,-0.04,-0.31,3.13,20.73,64.05,21.67,7.38,49.07,2020-02-09,"2020-02-09 07","2020-02-09 00:00:46","2020-02-09 07ETH"
43.39,77.79,2,"Ethereum","ETH",225.95,0.2,-0.03,-0.3,3.14,20.74,64.07,21.68,7.39,49.07,2020-02-09,"2020-02-09 07","2020-02-09 00:01:07","2020-02-09 07ETH"
43.78,78.2,2,"Ethereum","ETH",228.68,0.07,1.07,1.31,4.6,22.2,66.05,23.15,8.68,52.3,2020-02-09,"2020-02-09 08","2020-02-09 01:01:32","2020-02-09 08ETH"
43.68,78.16,2,"Ethereum","ETH",228.77,0.11,1.1,1.34,4.64,22.24,66.11,23.19,8.72,52.3,2020-02-09,"2020-02-09 08","2020-02-09 01:00:57","2020-02-09 08ETH"
43.48,77.58,2,"Ethereum","ETH",226.82,-0.63,0.02,0.24,1.38,21.2,64.7,22.15,7.8,51.94,2020-02-09,"2020-02-09 09","2020-02-09 02:01:31","2020-02-09 09ETH"
43.48,77.17,2,"Ethereum","ETH",226.55,-0.66,-0.15,0.13,1.26,21.06,64.5,22,7.67,51.93,2020-02-09,"2020-02-09 09","2020-02-09 02:02:13","2020-02-09 09ETH"
42.85,77.59,2,"Ethereum","ETH",225.53,-0.04,-0.6,-0.33,0.81,20.51,63.76,21.45,7.18,51.31,2020-02-09,"2020-02-09 10","2020-02-09 03:00:42","2020-02-09 10ETH"
42.85,77.59,2,"Ethereum","ETH",225.53,-0.04,-0.6,-0.33,0.81,20.51,63.76,21.45,7.19,51.31,2020-02-09,"2020-02-09 10","2020-02-09 03:00:45","2020-02-09 10ETH"
42.28,77.41,2,"Ethereum","ETH",226.63,0.81,0.87,-0.86,0.81,21.1,64.56,22.04,7.71,50.68,2020-02-09,"2020-02-09 11","2020-02-09 04:00:30","2020-02-09 11ETH"
42.28,77.41,2,"Ethereum","ETH",226.63,0.81,0.87,-0.86,0.81,21.1,64.56,22.04,7.71,50.68,2020-02-09,"2020-02-09 11","2020-02-09 04:00:28","2020-02-09 11ETH"
41.73,76.86,2,"Ethereum","ETH",224.52,-0.43,-1.13,-1.04,1.3,19.97,63.03,20.91,6.71,50.03,2020-02-09,"2020-02-09 12","2020-02-09 05:00:29","2020-02-09 12ETH"
41.73,76.86,2,"Ethereum","ETH",225.8,0.14,-0.57,-0.48,1.88,20.66,63.96,21.6,7.31,50.03,2020-02-09,"2020-02-09 12","2020-02-09 05:00:35","2020-02-09 12ETH"
41.29,77,2,"Ethereum","ETH",225.59,-0.31,0.48,0.41,0.32,20.55,63.81,21.49,7.22,49.43,2020-02-09,"2020-02-09 13","2020-02-09 06:00:46","2020-02-09 13ETH"
41.29,77,2,"Ethereum","ETH",225.54,-0.33,0.45,0.39,0.29,20.52,63.77,21.46,7.19,49.43,2020-02-09,"2020-02-09 13","2020-02-09 06:01:06","2020-02-09 13ETH"
45.91,77.25,2,"Ethereum","ETH",226.59,-0.03,1.03,-0.22,0.84,21.08,64.53,22.02,7.69,48.78,2020-02-09,"2020-02-09 14","2020-02-09 07:00:31","2020-02-09 14ETH"
45.91,77.25,2,"Ethereum","ETH",226.57,-0.04,1.02,-0.23,0.83,21.07,64.52,22.01,7.68,48.78,2020-02-09,"2020-02-09 14","2020-02-09 07:00:36","2020-02-09 14ETH"
45.36,77.06,2,"Ethereum","ETH",225.57,0.19,-0.37,0.47,-0.17,20.54,63.79,21.48,7.21,48.03,2020-02-09,"2020-02-09 15","2020-02-09 08:00:57","2020-02-09 15ETH"
45.36,77.06,2,"Ethereum","ETH",225.36,0.1,-0.46,0.37,-0.27,20.42,63.64,21.36,7.1,48.03,2020-02-09,"2020-02-09 15","2020-02-09 08:01:01","2020-02-09 15ETH"
45.04,77.65,2,"Ethereum","ETH",225.96,0.78,-0.02,-0.2,0.82,20.74,64.07,21.68,7.39,47.26,2020-02-09,"2020-02-09 16","2020-02-09 09:00:53","2020-02-09 16ETH"
45.04,77.65,2,"Ethereum","ETH",225.88,0.75,-0.05,-0.23,0.79,20.7,64.02,21.64,7.35,47.26,2020-02-09,"2020-02-09 16","2020-02-09 09:00:54","2020-02-09 16ETH"
44.38,77.87,2,"Ethereum","ETH",225.51,0.38,-0.12,-0.4,0.62,20.5,63.75,21.44,7.18,46.56,2020-02-09,"2020-02-09 17","2020-02-09 10:00:46","2020-02-09 17ETH"
44.38,77.87,2,"Ethereum","ETH",225.49,0.37,-0.12,-0.4,0.62,20.49,63.73,21.43,7.17,46.56,2020-02-09,"2020-02-09 17","2020-02-09 10:01:02","2020-02-09 17ETH"
43.82,77.49,2,"Ethereum","ETH",226.23,0.16,0.33,0.61,1.65,20.89,64.27,21.83,7.52,45.9,2020-02-09,"2020-02-09 18","2020-02-09 11:00:45","2020-02-09 18ETH"
43.8,77.57,2,"Ethereum","ETH",225.95,0.03,0.2,0.48,1.52,20.74,64.06,21.68,7.38,45.9,2020-02-09,"2020-02-09 18","2020-02-09 11:02:16","2020-02-09 18ETH"
43.05,77.06,2,"Ethereum","ETH",224.51,0.59,0.23,-0.44,1.08,19.97,63.02,20.9,6.7,44.91,2020-02-09,"2020-02-09 19","2020-02-09 12:01:08","2020-02-09 19ETH"
43.05,77.06,2,"Ethereum","ETH",224.5,0.58,0.22,-0.44,1.08,19.96,63.01,20.9,6.69,44.91,2020-02-09,"2020-02-09 19","2020-02-09 12:01:27","2020-02-09 19ETH"
42.41,76.66,2,"Ethereum","ETH",225.35,0.19,0.45,-0.06,1.46,20.42,63.63,21.35,7.1,43.99,2020-02-09,"2020-02-09 20","2020-02-09 13:00:35","2020-02-09 20ETH"
42.41,76.66,2,"Ethereum","ETH",225.52,0.26,0.53,0.01,1.54,20.51,63.75,21.45,7.18,43.99,2020-02-09,"2020-02-09 20","2020-02-09 13:00:52","2020-02-09 20ETH"
41.88,77.08,2,"Ethereum","ETH",222.75,0.07,-0.84,-1.45,0.11,19.03,61.74,19.95,5.86,43.15,2020-02-09,"2020-02-09 21","2020-02-09 14:02:21","2020-02-09 21ETH"
41.88,77.08,2,"Ethereum","ETH",222.76,0.08,-0.83,-1.44,0.12,19.03,61.75,19.96,5.87,43.15,2020-02-09,"2020-02-09 21","2020-02-09 14:00:22","2020-02-09 21ETH"
41.23,77.19,2,"Ethereum","ETH",223.8,-0.07,0.73,-0.24,0.69,19.59,62.5,20.52,6.36,42.19,2020-02-09,"2020-02-09 22","2020-02-09 15:00:54","2020-02-09 22ETH"
41.23,77.19,2,"Ethereum","ETH",223.84,-0.05,0.75,-0.22,0.71,19.61,62.53,20.54,6.38,42.19,2020-02-09,"2020-02-09 22","2020-02-09 15:00:41","2020-02-09 22ETH"
40.75,77.07,2,"Ethereum","ETH",226.76,0.18,0.62,2.07,2,21.17,64.66,22.12,7.77,41.42,2020-02-09,"2020-02-09 23","2020-02-09 16:02:16","2020-02-09 23ETH"
40.76,76.98,2,"Ethereum","ETH",226.17,-0.08,0.36,1.8,1.73,20.86,64.23,21.8,7.49,41.42,2020-02-09,"2020-02-09 23","2020-02-09 16:00:51","2020-02-09 23ETH"
40.45,78.1,2,"Ethereum","ETH",226.89,0.08,0.21,2.13,2.05,21.24,64.75,22.18,7.83,40.96,2020-02-10,"2020-02-10 00","2020-02-09 17:00:43","2020-02-10 00ETH"
40.45,78.1,2,"Ethereum","ETH",226.88,0.08,0.21,2.12,2.05,21.24,64.74,22.18,7.83,40.96,2020-02-10,"2020-02-10 00","2020-02-09 17:00:43","2020-02-10 00ETH"
40.15,78.33,2,"Ethereum","ETH",227.62,-0.03,0.42,0.53,1.33,20.11,57.92,20.1,10.21,40.38,2020-02-10,"2020-02-10 01","2020-02-09 18:03:46","2020-02-10 01ETH"
40.15,78.42,2,"Ethereum","ETH",227.55,0.29,0.09,0.5,1.3,20.07,57.87,20.06,10.18,40.43,2020-02-10,"2020-02-10 01","2020-02-09 18:01:11","2020-02-10 01ETH"
39.63,78.11,2,"Ethereum","ETH",225.83,0.33,-0.08,-0.55,-0.04,19.17,56.68,19.16,9.34,39.68,2020-02-10,"2020-02-10 02","2020-02-09 19:01:00","2020-02-10 02ETH"
39.63,78.11,2,"Ethereum","ETH",225.83,0.33,-0.36,-0.26,0.54,19.16,56.68,19.16,9.34,39.68,2020-02-10,"2020-02-10 02","2020-02-09 19:00:53","2020-02-10 02ETH"
39.39,78.2,2,"Ethereum","ETH",226.21,0.4,0.09,-0.38,0.13,19.37,56.94,19.36,9.53,39.02,2020-02-10,"2020-02-10 03","2020-02-09 20:00:39","2020-02-10 03ETH"
39.39,78.2,2,"Ethereum","ETH",226.21,0.4,0.09,-0.38,0.13,19.37,56.94,19.36,9.53,39.02,2020-02-10,"2020-02-10 03","2020-02-09 20:00:32","2020-02-10 03ETH"
38.75,77.85,2,"Ethereum","ETH",225.36,0.23,-0.31,-0.57,-0.56,18.92,56.35,18.91,9.12,38.3,2020-02-10,"2020-02-10 04","2020-02-09 21:00:38","2020-02-10 04ETH"
38.75,77.85,2,"Ethereum","ETH",225.37,0.23,-0.3,-0.56,-0.56,18.93,56.36,18.92,9.12,38.3,2020-02-10,"2020-02-10 04","2020-02-09 21:00:53","2020-02-10 04ETH"
38.42,77.53,2,"Ethereum","ETH",223.84,0.38,-0.11,-0.99,-0.97,18.11,55.29,18.1,8.38,37.38,2020-02-10,"2020-02-10 05","2020-02-09 22:00:42","2020-02-10 05ETH"
38.42,77.53,2,"Ethereum","ETH",223.9,0.46,-0.08,-0.96,-0.94,18.15,55.34,18.14,8.41,37.38,2020-02-10,"2020-02-10 05","2020-02-09 22:00:19","2020-02-10 05ETH"
37.76,76.89,2,"Ethereum","ETH",218.75,-1.65,-2.41,-3.23,-3.22,15.43,51.77,15.42,5.92,36.46,2020-02-10,"2020-02-10 06","2020-02-09 23:00:37","2020-02-10 06ETH"
37.76,76.89,2,"Ethereum","ETH",218.8,-1.63,-2.39,-3.21,-3.2,15.46,51.8,15.45,5.94,36.46,2020-02-10,"2020-02-10 06","2020-02-09 23:00:47","2020-02-10 06ETH"
37.07,76.79,2,"Ethereum","ETH",221.98,-0.54,1.7,-1.38,-1.89,17.13,54.01,17.13,7.48,35.6,2020-02-10,"2020-02-10 07","2020-02-10 00:01:46","2020-02-10 07ETH"
37.07,76.79,2,"Ethereum","ETH",222.04,-0.52,1.73,-1.36,-1.87,17.17,54.05,17.16,7.51,35.6,2020-02-10,"2020-02-10 07","2020-02-10 00:01:23","2020-02-10 07ETH"
36.48,76.66,2,"Ethereum","ETH",222.54,-0.41,0.48,1.96,-1.92,17.43,54.4,17.42,7.75,34.71,2020-02-10,"2020-02-10 08","2020-02-10 01:01:04","2020-02-10 08ETH"
35.84,76.31,2,"Ethereum","ETH",219.09,-0.67,-1.4,0.38,-3.44,15.61,52,15.6,6.08,33.9,2020-02-10,"2020-02-10 09","2020-02-10 02:00:52","2020-02-10 09ETH"
35.84,76.31,2,"Ethereum","ETH",219.07,-0.68,-1.41,0.36,-3.45,15.6,51.99,15.59,6.07,33.9,2020-02-10,"2020-02-10 09","2020-02-10 02:01:17","2020-02-10 09ETH"
35.37,75.27,2,"Ethereum","ETH",217.45,-0.16,-0.38,-2.14,-4.24,14.74,50.86,14.73,5.29,33.25,2020-02-10,"2020-02-10 10","2020-02-10 03:03:14","2020-02-10 10ETH"
35.4,75.14,2,"Ethereum","ETH",217.16,0.5,-1.12,-1.89,-3.34,14.59,50.66,14.58,5.15,33.27,2020-02-10,"2020-02-10 10","2020-02-10 03:01:29","2020-02-10 10ETH"
35.07,75.82,2,"Ethereum","ETH",219.5,0.63,1.02,-1.21,-3.34,15.83,52.29,15.82,6.28,32.82,2020-02-10,"2020-02-10 11","2020-02-10 04:01:08","2020-02-10 11ETH"
35.07,75.82,2,"Ethereum","ETH",219.5,0.63,1.02,-1.21,-3.34,15.83,52.29,15.82,6.28,32.82,2020-02-10,"2020-02-10 11","2020-02-10 04:00:29","2020-02-10 11ETH"
34.55,75.46,2,"Ethereum","ETH",216.82,-0.3,-0.21,-0.21,-3.32,14.41,50.43,14.4,4.98,32.31,2020-02-10,"2020-02-10 12","2020-02-10 05:01:15","2020-02-10 12ETH"
34.55,75.43,2,"Ethereum","ETH",216.88,-0.27,-0.19,-0.19,-3.3,14.44,50.47,14.43,5.01,32.31,2020-02-10,"2020-02-10 12","2020-02-10 05:01:57","2020-02-10 12ETH"
36.4,75.85,2,"Ethereum","ETH",217.24,-0.08,0.25,-0.02,-3.14,14.63,50.72,14.62,5.18,32.24,2020-02-10,"2020-02-10 13","2020-02-10 06:00:54","2020-02-10 13ETH"
36.4,75.85,2,"Ethereum","ETH",217.19,-0.29,-0.55,-0.91,-4.07,14.61,50.68,14.6,5.16,32.24,2020-02-10,"2020-02-10 13","2020-02-10 06:01:19","2020-02-10 13ETH"
38.04,75.76,2,"Ethereum","ETH",217.98,1.11,-0.06,-0.54,-3.72,15.02,51.23,15.01,5.54,54.15,2020-02-10,"2020-02-10 14","2020-02-10 07:00:43","2020-02-10 14ETH"
38.04,75.76,2,"Ethereum","ETH",218.17,0.56,0.04,0.69,-2.97,15.12,51.36,15.12,5.64,54.15,2020-02-10,"2020-02-10 14","2020-02-10 07:01:06","2020-02-10 14ETH"
43.29,76.25,2,"Ethereum","ETH",221.86,0.89,1.81,2.39,-1.33,17.07,53.92,17.06,7.42,52.81,2020-02-10,"2020-02-10 15","2020-02-10 08:01:13","2020-02-10 15ETH"
43.29,76.25,2,"Ethereum","ETH",221.78,0.85,1.77,2.35,-1.37,17.03,53.87,17.02,7.38,52.81,2020-02-10,"2020-02-10 15","2020-02-10 08:00:55","2020-02-10 15ETH"
