"symbol","model","eval_set","rmse","rsq","date_time_utc","date_utc"
"NUT","nnet","holdout",0.913385936715579,0.0149857525908987,"2021-01-06 15:02:29","2021-01-06"
"NUT","nnet","test",9.11082417857318,0.00132331515472118,"2021-01-06 15:02:29","2021-01-06"
"NUT","pcr","holdout",0.0333673671713158,0.0166351858626505,"2021-01-06 15:02:29","2021-01-06"
"NUT","pcr","test",0.0514392356525215,0.000791618611489176,"2021-01-06 15:02:29","2021-01-06"
"NUT","rf","holdout",0.0324397127396956,0.0158093865679101,"2021-01-06 15:02:29","2021-01-06"
"NUT","rf","test",0.0799631904752132,0.115866327127647,"2021-01-06 15:02:29","2021-01-06"
"NUT","xgb","holdout",0.309903682377713,0.0312129152524121,"2021-01-06 15:02:29","2021-01-06"
"NUT","xgb","test",0.283001011168429,0.0125246452942933,"2021-01-06 15:02:29","2021-01-06"
"OAX","lm","holdout",0.265006869144732,0.770836368835588,"2021-01-06 15:02:29","2021-01-06"
"OAX","lm","test",3.74744075399172,0.271780038600984,"2021-01-06 15:02:29","2021-01-06"
"OAX","nnet","holdout",3.49133188496961,0.56446059064079,"2021-01-06 15:02:29","2021-01-06"
"OAX","nnet","test",4.82413416502607,0.0858486217213962,"2021-01-06 15:02:29","2021-01-06"
"OAX","pcr","holdout",0.746001282080389,0.594166491468665,"2021-01-06 15:02:29","2021-01-06"
"OAX","pcr","test",3.91372602551276,0.156386417270374,"2021-01-06 15:02:29","2021-01-06"
"OAX","rf","holdout",0.239274321367623,0.455171592373562,"2021-01-06 15:02:29","2021-01-06"
"OAX","rf","test",3.55954170974994,0.22137343978952,"2021-01-06 15:02:29","2021-01-06"
"OAX","xgb","holdout",3.93938962088846,0.622825375593934,"2021-01-06 15:02:29","2021-01-06"
"OAX","xgb","test",5.89398658092461,0.216536253162128,"2021-01-06 15:02:29","2021-01-06"
"QTUM","lm","holdout",3.32935035848765,0.0272716870571752,"2021-01-06 15:02:29","2021-01-06"
"QTUM","lm","test",1.87197271275357,0.312151645403918,"2021-01-06 15:02:29","2021-01-06"
"QTUM","nnet","holdout",5.66783781490816,0.478551455522354,"2021-01-06 15:02:29","2021-01-06"
"QTUM","nnet","test",1.49831488067781,0.339889875060851,"2021-01-06 15:02:29","2021-01-06"
"QTUM","pcr","holdout",2.04224954775627,0.75282629992671,"2021-01-06 15:02:29","2021-01-06"
"QTUM","pcr","test",1.29507345404353,0.415758266888094,"2021-01-06 15:02:29","2021-01-06"
"QTUM","rf","holdout",3.12610150637772,0.212696791353131,"2021-01-06 15:02:29","2021-01-06"
"QTUM","rf","test",1.68952379531797,0.277155098712244,"2021-01-06 15:02:29","2021-01-06"
"QTUM","xgb","holdout",3.92936860118408,0.0361654604544573,"2021-01-06 15:02:29","2021-01-06"
"QTUM","xgb","test",1.86331331148487,0.2419696223085,"2021-01-06 15:02:29","2021-01-06"
"SEELE","lm","holdout",4.08892187649499,0.142975079675712,"2021-01-06 15:02:29","2021-01-06"
"SEELE","lm","test",8.01902191924755,0.396226773495196,"2021-01-06 15:02:29","2021-01-06"
"SEELE","nnet","holdout",4.94914069000699,0.16832923488857,"2021-01-06 15:02:29","2021-01-06"
"SEELE","nnet","test",8.94895805741375,0.0579780247611495,"2021-01-06 15:02:29","2021-01-06"
"SEELE","pcr","holdout",3.32980712398783,0.119930314005268,"2021-01-06 15:02:29","2021-01-06"
"SEELE","pcr","test",7.10048940671935,0.14635195539071,"2021-01-06 15:02:29","2021-01-06"
"SEELE","rf","holdout",4.29643407813024,0.00344571965804365,"2021-01-06 15:02:29","2021-01-06"
"SEELE","rf","test",9.97387725120277,0.252561034028478,"2021-01-06 15:02:29","2021-01-06"
"SEELE","xgb","holdout",5.57217319689262,0.00492137330040541,"2021-01-06 15:02:29","2021-01-06"
"SEELE","xgb","test",11.4848548325779,0.0829930370795368,"2021-01-06 15:02:29","2021-01-06"
"SRN","lm","holdout",12.4482647101335,0.338777449651177,"2021-01-06 15:02:29","2021-01-06"
"SRN","lm","test",4.83625986948173,0.381072072023104,"2021-01-06 15:02:29","2021-01-06"
"SRN","nnet","holdout",14.2860461832707,0.00050010551445051,"2021-01-06 15:02:29","2021-01-06"
"SRN","nnet","test",4.5810353146882,0.108872810777715,"2021-01-06 15:02:29","2021-01-06"
"SRN","pcr","holdout",13.5663175729824,0.0706488187528044,"2021-01-06 15:02:29","2021-01-06"
"SRN","pcr","test",4.43412726714591,0.080256284366581,"2021-01-06 15:02:29","2021-01-06"
"SRN","rf","holdout",8.64855853737014,0.615310793965194,"2021-01-06 15:02:29","2021-01-06"
"SRN","rf","test",8.69563892812138,0.166027773439082,"2021-01-06 15:02:29","2021-01-06"
"SRN","xgb","holdout",14.1083821957569,0.0711278252747649,"2021-01-06 15:02:29","2021-01-06"
"SRN","xgb","test",8.88976740843357,0.0649959806859936,"2021-01-06 15:02:29","2021-01-06"
"STORJ","lm","holdout",0.848387059256959,0.668550743951893,"2021-01-06 15:02:29","2021-01-06"
"STORJ","lm","test",2.2683662017169,0.689691374102447,"2021-01-06 15:02:29","2021-01-06"
"STORJ","nnet","holdout",1.41126802247697,0.136703186524442,"2021-01-06 15:02:29","2021-01-06"
"STORJ","nnet","test",5.14177511055548,0.553204423655537,"2021-01-06 15:02:29","2021-01-06"
"STORJ","pcr","holdout",1.28914755941987,0.2150651785652,"2021-01-06 15:02:29","2021-01-06"
"STORJ","pcr","test",1.70625724830639,0.695714803155308,"2021-01-06 15:02:29","2021-01-06"
"STORJ","rf","holdout",2.42670137977665,0.0146364436569647,"2021-01-06 15:02:29","2021-01-06"
"STORJ","rf","test",4.76334068730046,0.052758030273841,"2021-01-06 15:02:29","2021-01-06"
"STORJ","xgb","holdout",2.98415514509865,0.000476938382831867,"2021-01-06 15:02:29","2021-01-06"
"STORJ","xgb","test",5.46788811384001,0.0749264727544917,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","lm","holdout",2.26912283511794,0.662308826731093,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","lm","test",2.97548468807789,0.554957179020109,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","nnet","holdout",5.6271350547269,0.119919991299164,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","nnet","test",7.73652771558992,0.42465784963199,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","pcr","holdout",2.9860667332948,0.28506455578475,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","pcr","test",3.08228660178464,0.473357639409677,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","rf","holdout",4.11278744870727,0.0154548124054326,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","rf","test",3.54553256695217,0.228367280152985,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","xgb","holdout",3.9654058578226,0.129383627261661,"2021-01-06 15:02:29","2021-01-06"
"SUSHI","xgb","test",8.32690630427295,0.0255857662515505,"2021-01-06 15:02:29","2021-01-06"
"TRX","lm","holdout",0.745500854921701,0.887775778157546,"2021-01-06 15:02:29","2021-01-06"
"TRX","lm","test",0.609261911646274,0.639249272197676,"2021-01-06 15:02:29","2021-01-06"
"TRX","nnet","holdout",2.03193804702659,0.234608364567863,"2021-01-06 15:02:29","2021-01-06"
"TRX","nnet","test",1.61717122877253,0.184278410106946,"2021-01-06 15:02:29","2021-01-06"
"TRX","pcr","holdout",1.73378719769745,0.464891690540195,"2021-01-06 15:02:29","2021-01-06"
"TRX","pcr","test",1.03988027892797,0.375815319748024,"2021-01-06 15:02:29","2021-01-06"
"TRX","rf","holdout",2.11049428755185,0.404007696487207,"2021-01-06 15:02:29","2021-01-06"
"TRX","rf","test",2.24549044663474,0.123971143988272,"2021-01-06 15:02:29","2021-01-06"
"TRX","xgb","holdout",2.70400095816167,0.187655118661366,"2021-01-06 15:02:29","2021-01-06"
"TRX","xgb","test",1.60738063451222,0.0961152528541823,"2021-01-06 15:02:29","2021-01-06"
"UNI","lm","holdout",2.48272040942158,0.656020444948307,"2021-01-06 15:02:29","2021-01-06"
"UNI","lm","test",7.06043511577567,0.166141977751726,"2021-01-06 15:02:29","2021-01-06"
"UNI","nnet","holdout",5.03837584396771,0.313072581559162,"2021-01-06 15:02:29","2021-01-06"
"UNI","nnet","test",4.13639161070166,0.44274400135275,"2021-01-06 15:02:29","2021-01-06"
"UNI","pcr","holdout",2.3855288028814,0.530234769339992,"2021-01-06 15:02:29","2021-01-06"
"UNI","pcr","test",2.80894337761288,0.319408817277334,"2021-01-06 15:02:29","2021-01-06"
"UNI","rf","holdout",3.02668877418447,0.271577999579195,"2021-01-06 15:02:29","2021-01-06"
"UNI","rf","test",4.17027398511165,0.18267423057097,"2021-01-06 15:02:29","2021-01-06"
"UNI","xgb","holdout",2.97011521154637,0.331324782725385,"2021-01-06 15:02:29","2021-01-06"
"UNI","xgb","test",3.80391438860053,0.0376635850830504,"2021-01-06 15:02:29","2021-01-06"
"VIB","lm","holdout",NA,NA,"2021-01-06 15:02:29","2021-01-06"
"VIB","lm","test",3.89061377945637,0.196797604307248,"2021-01-06 15:02:29","2021-01-06"
"VIB","nnet","holdout",NA,NA,"2021-01-06 15:02:29","2021-01-06"
"VIB","nnet","test",4.240242107012,0.212236050075312,"2021-01-06 15:02:29","2021-01-06"
"VIB","pcr","holdout",NA,NA,"2021-01-06 15:02:29","2021-01-06"
"VIB","pcr","test",3.95236719459211,0.128717953739241,"2021-01-06 15:02:29","2021-01-06"
"VIB","rf","holdout",3.23573083335661,0.00858006252438828,"2021-01-06 15:02:29","2021-01-06"
"VIB","rf","test",6.4883266865871,0.00970482330734404,"2021-01-06 15:02:29","2021-01-06"
"VIB","xgb","holdout",3.87795971311545,0.0881591314112774,"2021-01-06 15:02:29","2021-01-06"
"VIB","xgb","test",4.56246605638898,0.155374022917419,"2021-01-06 15:02:29","2021-01-06"
"WAXP","lm","holdout",0.839326705289347,0.626913141102355,"2021-01-06 15:02:29","2021-01-06"
"WAXP","lm","test",0.886536547777025,0.684385698181777,"2021-01-06 15:02:29","2021-01-06"
"WAXP","nnet","holdout",1.19845561695927,0.00482612926656876,"2021-01-06 15:02:29","2021-01-06"
"WAXP","nnet","test",1.73379219979832,0.159876147491966,"2021-01-06 15:02:29","2021-01-06"
"WAXP","pcr","holdout",1.11068793247307,0.0820005683017074,"2021-01-06 15:02:29","2021-01-06"
"WAXP","pcr","test",1.12855842616445,0.352221963566402,"2021-01-06 15:02:29","2021-01-06"
"WAXP","rf","holdout",1.23982879752347,0.00471697548908297,"2021-01-06 15:02:29","2021-01-06"
"WAXP","rf","test",1.36916177393204,0.115120936470902,"2021-01-06 15:02:29","2021-01-06"
"WAXP","xgb","holdout",4.51764398528772,0.0016123247861275,"2021-01-06 15:02:29","2021-01-06"
"WAXP","xgb","test",1.3631423410844,0.0910470526180674,"2021-01-06 15:02:29","2021-01-06"
"XEM","lm","holdout",1.18754849785796,0.877024273354962,"2021-01-06 15:02:29","2021-01-06"
"XEM","lm","test",1.09446181937089,0.809543561942566,"2021-01-06 15:02:29","2021-01-06"
"XEM","nnet","holdout",3.00547571461333,0.260466500478425,"2021-01-06 15:02:29","2021-01-06"
"XEM","nnet","test",3.24112067436799,0.319893322748434,"2021-01-06 15:02:29","2021-01-06"
"XEM","pcr","holdout",2.42579963276705,0.599115421299322,"2021-01-06 15:02:29","2021-01-06"
"XEM","pcr","test",1.73181361451879,0.321858656209794,"2021-01-06 15:02:29","2021-01-06"
"XEM","rf","holdout",6.0270888458775,0.265218337179623,"2021-01-06 15:02:29","2021-01-06"
"XEM","rf","test",2.40975098666329,0.142485969059412,"2021-01-06 15:02:29","2021-01-06"
"XEM","xgb","holdout",3.66329113484805,0.00764085217008746,"2021-01-06 15:02:29","2021-01-06"
"XEM","xgb","test",2.68575254522884,0.043568859117075,"2021-01-06 15:02:29","2021-01-06"
"XMR","lm","holdout",1.5905182151656,0.193400102467237,"2021-01-06 15:02:29","2021-01-06"
"XMR","lm","test",0.866854903320133,0.632864560694317,"2021-01-06 15:02:29","2021-01-06"
"XMR","nnet","holdout",2.27313365654814,0.0183596653765426,"2021-01-06 15:02:29","2021-01-06"
"XMR","nnet","test",1.99280575467651,0.221324907608007,"2021-01-06 15:02:29","2021-01-06"
"XMR","pcr","holdout",1.74029548234275,0.0336803968521899,"2021-01-06 15:02:29","2021-01-06"
"XMR","pcr","test",1.0354079484227,0.388932162459905,"2021-01-06 15:02:29","2021-01-06"
"XMR","rf","holdout",2.83302102276355,0.0534249425465137,"2021-01-06 15:02:29","2021-01-06"
"XMR","rf","test",1.99790077035351,0.105494021030885,"2021-01-06 15:02:29","2021-01-06"
"XMR","xgb","holdout",2.16767948221872,0.00748327276279066,"2021-01-06 15:02:29","2021-01-06"
"XMR","xgb","test",1.94458918749037,0.0108823939746883,"2021-01-06 15:02:29","2021-01-06"
"XNS","lm","holdout",6.82960395074822,0.0253129507887241,"2021-01-06 15:02:29","2021-01-06"
"XNS","lm","test",5.89030617734289,0.402279544542867,"2021-01-06 15:02:29","2021-01-06"
"XNS","nnet","holdout",6.77804570343595,0.0460311430386142,"2021-01-06 15:02:29","2021-01-06"
"XNS","nnet","test",17.2439940503757,0.0738021003354395,"2021-01-06 15:02:29","2021-01-06"
"XNS","pcr","holdout",6.70687170200821,0.0237944818636269,"2021-01-06 15:02:29","2021-01-06"
"XNS","pcr","test",6.26758290524515,0.27708864819398,"2021-01-06 15:02:29","2021-01-06"
"XNS","rf","holdout",6.62992531875346,0.0470403269093758,"2021-01-06 15:02:29","2021-01-06"
"XNS","rf","test",15.2136238561484,0.111406550144517,"2021-01-06 15:02:29","2021-01-06"
"XNS","xgb","holdout",6.98606111937511,0.00637320228692024,"2021-01-06 15:02:29","2021-01-06"
"XNS","xgb","test",12.8369226307599,0.113060931175598,"2021-01-06 15:02:29","2021-01-06"
"XRP","lm","holdout",1.18611383452763,0.547040335000737,"2021-01-06 15:02:29","2021-01-06"
"XRP","lm","test",3.94116763491668,0.465764531037536,"2021-01-06 15:02:29","2021-01-06"
"XRP","nnet","holdout",2.33891821613279,0.227017247448198,"2021-01-06 15:02:29","2021-01-06"
"XRP","nnet","test",4.60394233204143,0.239544731396616,"2021-01-06 15:02:29","2021-01-06"
"XRP","pcr","holdout",1.93444233777801,0.136561503433927,"2021-01-06 15:02:29","2021-01-06"
"XRP","pcr","test",2.10144141614968,0.530530023101366,"2021-01-06 15:02:29","2021-01-06"
"XRP","rf","holdout",2.36918772832828,0.0616523196904364,"2021-01-06 15:02:29","2021-01-06"
"XRP","rf","test",7.56642460799544,0.385683684238213,"2021-01-06 15:02:29","2021-01-06"
"XRP","xgb","holdout",2.07000544408254,3.24665323417536e-06,"2021-01-06 15:02:29","2021-01-06"
"XRP","xgb","test",11.193698638452,0.29619352429473,"2021-01-06 15:02:29","2021-01-06"
"ZEC","lm","holdout",0.801472010638667,0.617238314708574,"2021-01-06 15:02:29","2021-01-06"
"ZEC","lm","test",0.587275204193211,0.769114579795628,"2021-01-06 15:02:29","2021-01-06"
"ZEC","nnet","holdout",1.4676261628028,0.120950346923985,"2021-01-06 15:02:29","2021-01-06"
"ZEC","nnet","test",1.55354099148247,0.244363381681958,"2021-01-06 15:02:29","2021-01-06"
"ZEC","pcr","holdout",1.09797958850099,0.236559512543313,"2021-01-06 15:02:29","2021-01-06"
"ZEC","pcr","test",1.00618461651418,0.36397512419944,"2021-01-06 15:02:29","2021-01-06"
"ZEC","rf","holdout",3.42142289979359,0.309034274806299,"2021-01-06 15:02:29","2021-01-06"
"ZEC","rf","test",2.24584516774743,0.12599393664808,"2021-01-06 15:02:29","2021-01-06"
"ZEC","xgb","holdout",2.51831507660177,0.358798977704233,"2021-01-06 15:02:29","2021-01-06"
"ZEC","xgb","test",2.39053473795423,0.0508774530661712,"2021-01-06 15:02:29","2021-01-06"
"ZRX","lm","holdout",1.02551034072053,0.929020134389093,"2021-01-06 15:02:29","2021-01-06"
"ZRX","lm","test",0.764902566641213,0.739079379174006,"2021-01-06 15:02:29","2021-01-06"
"ZRX","nnet","holdout",2.63144670150161,0.435501368889902,"2021-01-06 15:02:29","2021-01-06"
"ZRX","nnet","test",1.74274045482637,0.226936756822704,"2021-01-06 15:02:29","2021-01-06"
"ZRX","pcr","holdout",1.62422241152864,0.77756015035955,"2021-01-06 15:02:29","2021-01-06"
"ZRX","pcr","test",1.04991991794846,0.477781676449503,"2021-01-06 15:02:29","2021-01-06"
"ZRX","rf","holdout",2.15575379672503,0.384770871760982,"2021-01-06 15:02:29","2021-01-06"
"ZRX","rf","test",1.85235674517028,0.146372857276306,"2021-01-06 15:02:29","2021-01-06"
"ZRX","xgb","holdout",3.73870111246664,0.0391462557843625,"2021-01-06 15:02:29","2021-01-06"
"ZRX","xgb","test",1.78157807596406,0.0684497549764339,"2021-01-06 15:02:29","2021-01-06"
"AAB","lm","holdout",34.7044918817583,0.0207267531884875,"2021-01-07 03:25:41","2021-01-07"
"AAB","lm","test",0.907524755104466,0.376506169757494,"2021-01-07 03:25:41","2021-01-07"
"AAB","nnet","holdout",21.5185398520384,0.0201423217402169,"2021-01-07 03:25:41","2021-01-07"
"AAB","nnet","test",2.21290850983832,0.258748000975201,"2021-01-07 03:25:41","2021-01-07"
"AAB","pcr","holdout",13.7249391514019,0.0589740012845797,"2021-01-07 03:25:41","2021-01-07"
"AAB","pcr","test",0.732794413587485,0.367833713359781,"2021-01-07 03:25:41","2021-01-07"
"AAB","rf","holdout",14.1030588539195,0.0458682047354848,"2021-01-07 03:25:41","2021-01-07"
"AAB","rf","test",6.51058124461665,0.13560683496066,"2021-01-07 03:25:41","2021-01-07"
"AAB","xgb","holdout",19.4432341760416,8.07117417261639e-05,"2021-01-07 03:25:41","2021-01-07"
"AAB","xgb","test",5.89213942468498,0.105815090460035,"2021-01-07 03:25:41","2021-01-07"
"ADA","lm","holdout",1.38135627477438,0.950467947835973,"2021-01-07 03:25:41","2021-01-07"
"ADA","lm","test",1.17863932513799,0.635072573188153,"2021-01-07 03:25:41","2021-01-07"
"ADA","nnet","holdout",5.81444989412807,0.396145339371616,"2021-01-07 03:25:41","2021-01-07"
"ADA","nnet","test",1.94857017237154,0.115237211677043,"2021-01-07 03:25:41","2021-01-07"
"ADA","pcr","holdout",2.53412719199677,0.822600582465966,"2021-01-07 03:25:41","2021-01-07"
"ADA","pcr","test",1.58100675624661,0.238292969240495,"2021-01-07 03:25:41","2021-01-07"
"ADA","rf","holdout",5.2651639757304,0.407728326995086,"2021-01-07 03:25:41","2021-01-07"
"ADA","rf","test",2.68160416437431,0.145621280655477,"2021-01-07 03:25:41","2021-01-07"
"ADA","xgb","holdout",5.89765833104637,0.00326313888158061,"2021-01-07 03:25:41","2021-01-07"
"ADA","xgb","test",2.61670867639285,0.123285685185476,"2021-01-07 03:25:41","2021-01-07"
"AMB","lm","holdout",6.39904013462163,0.0236711554677617,"2021-01-07 03:25:41","2021-01-07"
"AMB","lm","test",31.3492273198767,0.197411586979763,"2021-01-07 03:25:41","2021-01-07"
"AMB","nnet","holdout",3.16245038157303,0.258561194033614,"2021-01-07 03:25:41","2021-01-07"
"AMB","nnet","test",59.9170018025645,0.000822450901981577,"2021-01-07 03:25:41","2021-01-07"
"AMB","pcr","holdout",3.06772797834995,0.382979706113464,"2021-01-07 03:25:41","2021-01-07"
"AMB","pcr","test",31.499569850507,0.0639139912955967,"2021-01-07 03:25:41","2021-01-07"
"AMB","rf","holdout",3.23857902455273,0.276721586191401,"2021-01-07 03:25:41","2021-01-07"
"AMB","rf","test",31.6766279546009,0.000456573175112322,"2021-01-07 03:25:41","2021-01-07"
"AMB","xgb","holdout",5.45508394810506,0.000169090397250919,"2021-01-07 03:25:41","2021-01-07"
"AMB","xgb","test",44.3098267723586,0.0352068456752851,"2021-01-07 03:25:41","2021-01-07"
"ARDR","lm","holdout",1.41925638852261,0.328209578983328,"2021-01-07 03:25:41","2021-01-07"
"ARDR","lm","test",1.80813846706546,0.488754304361434,"2021-01-07 03:25:41","2021-01-07"
"ARDR","nnet","holdout",1.80813446192856,0.0395504654610859,"2021-01-07 03:25:41","2021-01-07"
"ARDR","nnet","test",2.44608872213088,0.111556337934668,"2021-01-07 03:25:41","2021-01-07"
"ARDR","pcr","holdout",1.34355672282207,0.128499194912226,"2021-01-07 03:25:41","2021-01-07"
"ARDR","pcr","test",2.18886823296265,0.224097248280521,"2021-01-07 03:25:41","2021-01-07"
"ARDR","rf","holdout",2.32240700691914,0.0612382649729079,"2021-01-07 03:25:41","2021-01-07"
"ARDR","rf","test",2.66329260630091,0.333220536335366,"2021-01-07 03:25:41","2021-01-07"
"ARDR","xgb","holdout",1.94254639743138,0.209866474281421,"2021-01-07 03:25:41","2021-01-07"
"ARDR","xgb","test",3.72973562097896,0.137507202396063,"2021-01-07 03:25:41","2021-01-07"
"ASP","lm","holdout",3.04713999998394,0.401420152695697,"2021-01-07 03:25:41","2021-01-07"
"ASP","lm","test",3.07956235338175,0.398481055522016,"2021-01-07 03:25:41","2021-01-07"
"ASP","nnet","holdout",6.85282989285557,0.0221692202281919,"2021-01-07 03:25:41","2021-01-07"
"ASP","nnet","test",7.62902870490976,0.115612272210599,"2021-01-07 03:25:41","2021-01-07"
"ASP","pcr","holdout",3.34734006220498,0.103354470808267,"2021-01-07 03:25:41","2021-01-07"
"ASP","pcr","test",3.40803036506425,0.274046554322468,"2021-01-07 03:25:41","2021-01-07"
"ASP","rf","holdout",4.90412786542094,1.42260484904286e-05,"2021-01-07 03:25:41","2021-01-07"
"ASP","rf","test",6.5195937486027,0.137134677790643,"2021-01-07 03:25:41","2021-01-07"
"ASP","xgb","holdout",5.00749869371846,0.00387753350857143,"2021-01-07 03:25:41","2021-01-07"
"ASP","xgb","test",6.5535591130856,0.136886441579046,"2021-01-07 03:25:41","2021-01-07"
"AVA","lm","holdout",1.42142485644508,0.950547295769974,"2021-01-07 03:25:41","2021-01-07"
"AVA","lm","test",3.80080912870066,0.522075048144342,"2021-01-07 03:25:41","2021-01-07"
"AVA","nnet","holdout",3.41030719999738,0.266768216280983,"2021-01-07 03:25:41","2021-01-07"
"AVA","nnet","test",3.39738882886405,0.118027186135813,"2021-01-07 03:25:41","2021-01-07"
"AVA","pcr","holdout",2.2492526589513,0.606389832205806,"2021-01-07 03:25:41","2021-01-07"
"AVA","pcr","test",2.16396746139561,0.149411874223349,"2021-01-07 03:25:41","2021-01-07"
"AVA","rf","holdout",3.88274919235241,0.0580655783142554,"2021-01-07 03:25:41","2021-01-07"
"AVA","rf","test",2.24149890995119,0.215454489845365,"2021-01-07 03:25:41","2021-01-07"
"AVA","xgb","holdout",4.87569118908788,0.000123684493116842,"2021-01-07 03:25:41","2021-01-07"
"AVA","xgb","test",3.75598386657411,0.114696061386018,"2021-01-07 03:25:41","2021-01-07"
"BAT","lm","holdout",0.596896378458363,0.967324577137947,"2021-01-07 03:25:41","2021-01-07"
"BAT","lm","test",0.866916976708508,0.588824973055283,"2021-01-07 03:25:41","2021-01-07"
"BAT","nnet","holdout",1.92826674647233,0.343409539946516,"2021-01-07 03:25:41","2021-01-07"
"BAT","nnet","test",1.93817197964775,0.126635440391816,"2021-01-07 03:25:41","2021-01-07"
"BAT","pcr","holdout",1.13255687530075,0.82054685297724,"2021-01-07 03:25:41","2021-01-07"
"BAT","pcr","test",1.05576879639499,0.386606932845972,"2021-01-07 03:25:41","2021-01-07"
"BAT","rf","holdout",1.97535385176166,0.398336598997159,"2021-01-07 03:25:41","2021-01-07"
"BAT","rf","test",2.24047493836132,0.143162530098644,"2021-01-07 03:25:41","2021-01-07"
"BAT","xgb","holdout",3.21045077952164,0.138577310719825,"2021-01-07 03:25:41","2021-01-07"
"BAT","xgb","test",2.02848631251221,0.17616870249681,"2021-01-07 03:25:41","2021-01-07"
"BNT","lm","holdout",1.20173496154081,0.868040966572674,"2021-01-07 03:25:41","2021-01-07"
"BNT","lm","test",1.74786377917494,0.738278179497544,"2021-01-07 03:25:41","2021-01-07"
"BNT","nnet","holdout",2.49471374341955,0.301593087501695,"2021-01-07 03:25:41","2021-01-07"
"BNT","nnet","test",3.0834114051216,0.237514722341637,"2021-01-07 03:25:41","2021-01-07"
"BNT","pcr","holdout",1.86644244911979,0.640786530931898,"2021-01-07 03:25:41","2021-01-07"
"BNT","pcr","test",2.23767513043512,0.425943809225516,"2021-01-07 03:25:41","2021-01-07"
"BNT","rf","holdout",1.95804203048261,0.371541493816671,"2021-01-07 03:25:41","2021-01-07"
"BNT","rf","test",4.18450812237996,0.133349142598799,"2021-01-07 03:25:41","2021-01-07"
"BNT","xgb","holdout",2.15005537599058,0.240009406767337,"2021-01-07 03:25:41","2021-01-07"
"BNT","xgb","test",5.46776814349558,0.117364752117852,"2021-01-07 03:25:41","2021-01-07"
"BRD","lm","holdout",20.5640133079206,0.192910717274604,"2021-01-07 03:25:41","2021-01-07"
"BRD","lm","test",5.4265239950039,0.342325097469767,"2021-01-07 03:25:41","2021-01-07"
"BRD","nnet","holdout",22.6844611542128,0.00495050190517788,"2021-01-07 03:25:41","2021-01-07"
"BRD","nnet","test",7.59092661747248,0.0325653996043686,"2021-01-07 03:25:41","2021-01-07"
"BRD","pcr","holdout",21.3152395291615,0.140009414335066,"2021-01-07 03:25:41","2021-01-07"
"BRD","pcr","test",6.95252387891775,0.136872112678303,"2021-01-07 03:25:41","2021-01-07"
"BRD","rf","holdout",20.8711677412629,0.442165687133161,"2021-01-07 03:25:41","2021-01-07"
"BRD","rf","test",6.95790826759115,0.11784499479622,"2021-01-07 03:25:41","2021-01-07"
"BRD","xgb","holdout",27.1675880032672,3.89390600039921e-05,"2021-01-07 03:25:41","2021-01-07"
"BRD","xgb","test",7.44102069354605,0.112960729381394,"2021-01-07 03:25:41","2021-01-07"
"BSV","lm","holdout",0.7666716013803,0.863228396269352,"2021-01-07 03:25:41","2021-01-07"
"BSV","lm","test",0.556421591248961,0.793165375429796,"2021-01-07 03:25:41","2021-01-07"
"BSV","nnet","holdout",1.35876179085408,0.131339073767206,"2021-01-07 03:25:41","2021-01-07"
"BSV","nnet","test",1.52513217717672,0.291628239714771,"2021-01-07 03:25:41","2021-01-07"
"BSV","pcr","holdout",1.14817386576295,0.409028184077674,"2021-01-07 03:25:41","2021-01-07"
"BSV","pcr","test",0.988310337966687,0.385395684189131,"2021-01-07 03:25:41","2021-01-07"
"BSV","rf","holdout",1.46547840700052,0.478295279538186,"2021-01-07 03:25:41","2021-01-07"
"BSV","rf","test",2.06128047941056,0.0951647962599006,"2021-01-07 03:25:41","2021-01-07"
"BSV","xgb","holdout",1.4497193856615,0.517432642658471,"2021-01-07 03:25:41","2021-01-07"
"BSV","xgb","test",2.03952206104246,0.0654339709344009,"2021-01-07 03:25:41","2021-01-07"
"BTC","lm","holdout",0.791098829678641,0.777715499525883,"2021-01-07 03:25:41","2021-01-07"
"BTC","lm","test",0.335107469024259,0.752377524828982,"2021-01-07 03:25:41","2021-01-07"
"BTC","nnet","holdout",2.54168267348319,0.0041134978979693,"2021-01-07 03:25:41","2021-01-07"
"BTC","nnet","test",1.36875397012638,0.197719434396124,"2021-01-07 03:25:41","2021-01-07"
"BTC","pcr","holdout",1.46075149168524,0.15078224222624,"2021-01-07 03:25:41","2021-01-07"
"BTC","pcr","test",0.52745937098759,0.397103796761221,"2021-01-07 03:25:41","2021-01-07"
"BTC","rf","holdout",1.93260868049838,0.199266443003856,"2021-01-07 03:25:41","2021-01-07"
"BTC","rf","test",0.810263070121381,0.117318805989402,"2021-01-07 03:25:41","2021-01-07"
"BTC","xgb","holdout",3.13575655573948,0.0448580047471511,"2021-01-07 03:25:41","2021-01-07"
"BTC","xgb","test",1.36854991004393,0.0413118115682592,"2021-01-07 03:25:41","2021-01-07"
